"country","date","name","actual","consensus","previous","volatility"
"Australia","20151118 00:30:00","Wage Price Index (YoY)","","","","1"
"Australia","20151118 00:30:00","Wage Price Index (QoQ)","","","","1"
"United Kingdom","20151118 10:00:00","10-y Bond Auction","","","","1"
"European Monetary Union","20151118 10:00:00","Construction Output w.d.a (YoY)","","","","1"
"European Monetary Union","20151118 10:00:00","Construction Output  s.a (MoM)","","","","1"
"Switzerland","20151118 10:00:00","ZEW Survey - Expectations","","","","2"
"United States","20151118 12:00:00","MBA Mortgage Applications","","","","1"
"United States","20151118 13:00:00","Fed's Lockhart speech","","","","1"
"United States","20151118 13:00:00","FOMC Member Mester speech","","","","1"
"United States","20151118 13:00:00","Fed's William Dudley speech","","","","1"
"United States","20151118 13:30:00","Housing Starts (MoM)","","","","2"
"United States","20151118 13:30:00","Building Permits (MoM)","","","","2"
"Canada","20151118 13:30:00","Housing Starts s.a (YoY)","","","","2"
"United States","20151118 15:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20151118 19:00:00","FOMC Minutes","","","","3"
"New Zealand","20151118 21:45:00","Producer Price Index - Output (QoQ)","","","","1"
"New Zealand","20151118 21:45:00","Producer Price Index - Input (QoQ)","","","","1"
"Japan","20151118 23:50:00","Exports (YoY)","","","","2"
"Japan","20151118 23:50:00","Merchandise Trade Balance Total","","","","2"
"Japan","20151118 23:50:00","Imports (YoY)","","","","2"
"Japan","20151118 23:50:00","Adjusted Merchandise Trade Balance","","","","2"
"Japan","20151118 23:50:00","Foreign bond investment","","","","2"
"Japan","20151118 23:50:00","Foreign investment in Japan stocks","","","","2"
