"country","date","name","actual","consensus","previous","volatility"
"Australia","20150916 00:30:00","Westpac Leading Index (MoM)","","","","1"
"Japan","20150916 05:00:00","BoJ Monthly Economic Survey","","","","1"
"European Monetary Union","20150916 07:00:00","Non-monetary policy's ECB meeting","","","","2"
"United Kingdom","20150916 08:30:00","Claimant Count Rate","","","","2"
"United Kingdom","20150916 08:30:00","ILO Unemployment Rate (3M)","","","","2"
"United Kingdom","20150916 08:30:00","Average Earnings including Bonus (3Mo/Yr)","","","","2"
"United Kingdom","20150916 08:30:00","Claimant Count Change","","","","2"
"United Kingdom","20150916 08:30:00","Average Earnings excluding Bonus (3Mo/Yr)","","","","2"
"Germany","20150916 09:00:00","30-y Bond Auction","","","","1"
"United Kingdom","20150916 09:00:00","10-y Bond Auction","","","","1"
"European Monetary Union","20150916 09:00:00","Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20150916 09:00:00","Labour cost","","","","2"
"European Monetary Union","20150916 09:00:00","Consumer Price Index - Core (YoY)","","","","3"
"European Monetary Union","20150916 09:00:00","Consumer Price Index (MoM)","","","","3"
"Switzerland","20150916 09:00:00","ZEW Survey - Expectations","","","","2"
"United States","20150916 11:00:00","MBA Mortgage Applications","","","","1"
"India","20150916 11:30:00","M3 Money Supply","","","","1"
"Canada","20150916 12:30:00","Manufacturing Shipments (MoM)","","","","1"
"Canada","20150916 12:30:00","Foreign portfolio investment in Canadian securities","","","","1"
"Canada","20150916 12:30:00","Canadian portfolio investment in foreign securities","","","","1"
"United States","20150916 13:30:00","Consumer Price Index Ex Food & Energy (MoM)","","","","2"
"United States","20150916 13:30:00","Consumer Price Index Ex Food & Energy (YoY)","","","","3"
"United States","20150916 13:30:00","Consumer Price Index (YoY)","","","","3"
"United States","20150916 13:30:00","Consumer Price Index Core s.a","","","","1"
"United States","20150916 13:30:00","Consumer Price Index (MoM)","","","","2"
"United States","20150916 13:30:00","Consumer Price Index n.s.a (MoM)","","","","1"
"United States","20150916 14:00:00","NAHB Housing Market Index","","","","2"
"United States","20150916 14:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20150916 20:00:00","Total Net TIC Flows","","","","1"
"United States","20150916 20:00:00","Net Long-Term TIC Flows","","","","1"
"New Zealand","20150916 22:45:00","Gross Domestic Product (QoQ)","","","","1"
"New Zealand","20150916 22:45:00","Gross Domestic Product (YoY)","","","","2"
"Japan","20150916 23:50:00","Adjusted Merchandise Trade Balance","","","","2"
"Japan","20150916 23:50:00","Merchandise Trade Balance Total","","","","2"
"Japan","20150916 23:50:00","Foreign bond investment","","","","2"
"Japan","20150916 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20150916 23:50:00","Exports (YoY)","","","","2"
"Japan","20150916 23:50:00","Imports (YoY)","","","","2"
