"country","date","name","actual","consensus","previous","volatility"
"Japan","20150406 05:00:00","Leading Economic Index"," 105.300 "," 105.200 "," 105.500 ","2"
"Japan","20150406 05:00:00","Coincident Index"," 110.500 ",""," 113.300 ","2"
"Russia","20150406 12:00:00","Consumer Price Index (MoM)","1.200  %","","2.200  %","1"
"United States","20150406 12:30:00","Fed's William Dudley speech","","","","2"
"Brazil","20150406 13:00:00","HSBC PMI Manufacturing","",""," 46.200 ","1"
"United States","20150406 13:45:00","Markit Services PMI"," 59.200 "," 58.600 "," 57.100 ","2"
"United States","20150406 13:45:00","Markit PMI Composite"," 59.200 ",""," 57.200 ","2"
"United States","20150406 14:00:00","ISM Non-Manufacturing PMI"," 56.500 "," 56.500 "," 56.900 ","3"
"Canada","20150406 14:00:00","Ivey Purchasing Managers Index"," 56.000 ",""," 50.800 ","2"
"Canada","20150406 14:00:00","Ivey Purchasing Managers Index s.a"," 47.900 ",""," 49.700 ","2"
"United States","20150406 14:00:00","Labor Market Conditions Index"," -0.300 ",""," 4.000 ","2"
"United States","20150406 15:30:00","3-Month Bill Auction","0.020  %","","0.035  %","1"
"United States","20150406 15:30:00","6-Month Bill Auction","0.095  %","","0.135  %","1"
"Canada","20150406 15:30:00","Bank of Canada Business Outlook Survey","","","","2"
"Australia","20150406 23:30:00","AiG Performance of Services Index","",""," 51.700 ","2"
"Japan","20150406 23:50:00","JP Foreign Reserves","","","$ 1,251.100 ","1"
