"country","date","name","actual","consensus","previous","volatility"
"China","20161021 01:30:00",""House Price Index "","","","","1"
"Japan","20161021 03:00:00","Bank of Japan Governor Kuroda Speech","","","","3"
"United Kingdom","20161021 08:30:00","Public Sector Net Borrowing","","","","2"
"Greece","20161021 09:00:00","Current Account (YoY)","","","","1"
"Brazil","20161021 11:00:00","Mid-month Inflation","","","","1"
"Spain","20161021 11:00:00","Trade Balance","","","","1"
"European Monetary Union","20161021 12:00:00","EU leaders summit","","","","2"
"Canada","20161021 12:30:00","Retail Sales (MoM)","","","","1"
"Canada","20161021 12:30:00","Retail Sales ex Autos (MoM)","","","","1"
"Canada","20161021 12:30:00","Consumer Price Index - Core (MoM)","","","","1"
"Canada","20161021 12:30:00","Consumer Price Index (YoY)","","","","1"
"Canada","20161021 12:30:00","Bank of Canada Consumer Price Index Core (YoY)","","","","1"
"Canada","20161021 12:30:00","Bank of Canada Consumer Price Index Core (MoM)","","","","1"
"Canada","20161021 12:30:00","Consumer Price Index (MoM)","","","","1"
"European Monetary Union","20161021 14:00:00","Consumer Confidence","","","","1"
"United States","20161021 14:15:00","Fed's Tarullo speech","","","","1"
"United States","20161021 17:00:00","Baker Hughes US Oil Rig Count","","","","1"
"United States","20161021 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20161021 19:30:00","CFTC USD NC net positions","","","","1"
"United States","20161021 19:30:00","CFTC Oil NC net positions","","","","1"
"United Kingdom","20161021 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20161021 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20161021 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20161021 19:30:00","CFTC AUD NC net positions","","","","1"
