"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20151218 00:00:00","ANZ Business Confidence","","","","1"
"New Zealand","20151218 00:00:00","ANZ Activity Outlook","","","","1"
"China","20151218 01:30:00",""House Price Index "","","","","1"
"China","20151218 01:45:00","MNI Business Sentiment Indicator","","","","1"
"Japan","20151218 03:00:00","BoJ Interest Rate Decision","","","","3"
"Japan","20151218 03:00:00",""BoJ Monetary Policy Statement "","","","","3"
"Japan","20151218 05:00:00","BoJ Press Conference","","","","3"
"France","20151218 07:45:00","Producer Prices (MoM)","","","","1"
"France","20151218 07:45:00","Business Climate","","","","1"
"Italy","20151218 09:00:00","Wage Inflation (YoY)","","","","1"
"Italy","20151218 09:00:00","Wage Inflation (MoM)","","","","1"
"European Monetary Union","20151218 09:00:00","Current Account n.s.a","","","","1"
"European Monetary Union","20151218 09:00:00","Current Account s.a","","","","1"
" USD"","20151218 11:30:00",""FX Reserves","","","","India"
"Canada","20151218 13:30:00","Wholesale Sales (MoM)","","","","1"
"Canada","20151218 13:30:00","Consumer Price Index - Core (MoM)","","","","1"
"Canada","20151218 13:30:00","Consumer Price Index (YoY)","","","","3"
"Canada","20151218 13:30:00","Bank of Canada Consumer Price Index Core (MoM)","","","","2"
"Canada","20151218 13:30:00","Bank of Canada Consumer Price Index Core (YoY)","","","","3"
"Canada","20151218 13:30:00","Consumer Price Index (MoM)","","","","2"
"United States","20151218 14:45:00","Markit Services PMI","","","","2"
"United States","20151218 14:45:00","Markit PMI Composite","","","","2"
"United States","20151218 16:00:00","Kansas Fed manufacturing activity","","","","1"
"United States","20151218 18:00:00","Fed's Lacker speech","","","","1"
