"country","date","name","actual","consensus","previous","volatility"
"Australia","20140304 00:30:00","Building Permits (YoY)","","24.000  %","21.800  %","2"
"Australia","20140304 03:30:00","RBA Interest Rate Decision","","2.500  %","2.500  %","2"
"Australia","20140304 03:30:00","RBA Rate Statement","","","","2"
"United Kingdom","20140304 09:30:00","PMI Construction",""," 63.000 "," 64.600 ","2"
"Slovakia","20140304 13:30:00","Current Account Balance EUR","","","€ 46.000 ","1"
"United States","20140304 13:55:00","Redbook index (MoM)","","","-1.300  %","1"
"United States","20140304 13:55:00","Redbook index (YoY)","","","2.900  %","1"
"United States","20140304 14:45:00","ISM New York index",""," 63.200 "," 64.400 ","1"
"Denmark","20140304 15:00:00","Currency Reserves","",""," 475.700 ","1"
"United States","20140304 15:00:00","IBD/TIPP Economic Optimism (MoM)",""," 45.600 "," 44.900 ","1"
"United States","20140304 16:30:00","4-Week Bill Auction","","","0.035  %","1"
"United States","20140304 16:30:00","52-week Bill auction","","","0.115  %","1"
"Australia","20140304 22:30:00","AiG Performance of Services Index","",""," 49.300 ","2"
