"country","date","name","actual","consensus","previous","volatility"
"Australia","20160720 00:30:00","Westpac Leading Index (MoM)","","","","1"
"Germany","20160720 06:00:00","Producer Price Index (MoM)","","","","2"
"Germany","20160720 06:00:00","Producer Price Index (YoY)","","","","2"
"European Monetary Union","20160720 08:00:00","Current Account s.a","","","","1"
"European Monetary Union","20160720 08:00:00","Current Account n.s.a","","","","1"
"United Kingdom","20160720 08:30:00","Average Earnings excluding Bonus (3Mo/Yr)","","","","2"
"United Kingdom","20160720 08:30:00","Average Earnings including Bonus (3Mo/Yr)","","","","2"
"United Kingdom","20160720 08:30:00","Claimant Count Change","","","","2"
"United Kingdom","20160720 08:30:00","ILO Unemployment Rate (3M)","","","","2"
"United Kingdom","20160720 08:30:00","Claimant Count Rate","","","","2"
"Switzerland","20160720 09:00:00","ZEW Survey - Expectations","","","","2"
"Portugal","20160720 10:00:00","Current Account Balance","","","","1"
"United States","20160720 11:00:00","MBA Mortgage Applications","","","","1"
"India","20160720 11:30:00","M3 Money Supply","","","","1"
"China","20160720 13:00:00","CB Leading Economic Index","","","","1"
"European Monetary Union","20160720 14:00:00","Consumer Confidence","","","","1"
"United States","20160720 14:30:00","EIA Crude Oil Stocks change","","","","2"
"Brazil","20160720 15:00:00","Interest Rate Decision","","","","1"
"New Zealand","20160720 22:45:00","Visitor Arrivals (YoY)","","","","1"
