"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20180228 00:00:00","ANZ Business Confidence","","","","1"
"New Zealand","20180228 00:00:00","ANZ Activity Outlook","","","","1"
"United Kingdom","20180228 00:01:00","BRC Shop Price Index (YoY)","","","","1"
"United Kingdom","20180228 00:01:00","Gfk Consumer Confidence","","","","2"
"Australia","20180228 00:30:00","Private Sector Credit (YoY)","","","","1"
"Australia","20180228 00:30:00","Private Sector Credit (MoM)","","","","1"
"China","20180228 01:00:00","NBS Manufacturing PMI","","","","2"
"China","20180228 01:00:00","Non-manufacturing PMI","","","","2"
"Japan","20180228 05:00:00","Housing Starts (YoY)","","","","1"
"Japan","20180228 05:00:00","Construction Orders (YoY)","","","","1"
"Japan","20180228 05:00:00","Annualized Housing Starts","","","","1"
"Germany","20180228 07:00:00","Gfk Consumer Confidence Survey","","","","2"
"Switzerland","20180228 07:00:00","UBS Consumption Indicator","","","","2"
"France","20180228 07:45:00","Producer Prices (MoM)","","","","1"
"France","20180228 07:45:00","Consumer Spending (MoM)","","","","1"
"France","20180228 07:45:00","Gross Domestic Product (QoQ)","","","","1"
"France","20180228 07:45:00","Consumer Price Index (EU norm) (YoY)","","","","2"
"Switzerland","20180228 08:00:00","KOF Leading Indicator","","","","2"
"Germany","20180228 09:00:00","Unemployment Change","","","","2"
"Germany","20180228 09:00:00","Unemployment Rate s.a.","","","","2"
"Spain","20180228 09:00:00","Current Account Balance","","","","1"
"Portugal","20180228 09:00:00","Gross Domestic Product (YoY)","","","","1"
"Portugal","20180228 09:00:00","Gross Domestic Product (QoQ)","","","","1"
"Switzerland","20180228 09:00:00","ZEW Survey - Expectations","","","","2"
"Germany","20180228 10:00:00","10-y Bond Auction","","","","2"
"Italy","20180228 10:00:00","Consumer Price Index (MoM)","","","","1"
"Italy","20180228 10:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"Italy","20180228 10:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Italy","20180228 10:00:00","Consumer Price Index (YoY)","","","","1"
"Greece","20180228 10:00:00","Retail Sales (YoY)","","","","1"
"Greece","20180228 10:00:00","Producer Price Index (YoY)","","","","1"
" INR"","20180228 10:00:00",""Federal Fiscal Deficit","","","","India"
"European Monetary Union","20180228 10:00:00","Consumer Price Index - Core (YoY)","","","","3"
"European Monetary Union","20180228 10:00:00","Consumer Price Index (YoY)","","","","3"
"Brazil","20180228 11:00:00","Unemployment Rate","","","","1"
"Portugal","20180228 11:00:00","Unemployment Rate","","","","1"
"India","20180228 11:30:00","Infrastructure Output (YoY)","","","","1"
"United States","20180228 12:00:00","MBA Mortgage Applications","","","","1"
"Brazil","20180228 12:30:00","Primary Budget Surplus","","","","1"
"Brazil","20180228 12:30:00","Nominal Budget Balance","","","","1"
"Canada","20180228 12:30:00","Industrial Product Price (MoM)","","","","1"
"Canada","20180228 12:30:00","Raw Material Price Index","","","","1"
"United States","20180228 13:30:00","Gross Domestic Product Annualized","","","","3"
"United States","20180228 13:30:00","Gross Domestic Product Price Index","","","","2"
"United States","20180228 13:30:00","Core Personal Consumption Expenditures (QoQ)","","","","3"
"United States","20180228 13:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","2"
"United States","20180228 14:45:00","Chicago Purchasing Managers' Index","","","","2"
"United States","20180228 15:00:00","Pending Home Sales (YoY)","","","","2"
"United States","20180228 15:00:00","Pending Home Sales (MoM)","","","","2"
"United States","20180228 15:00:00","Fed's Powell Speech","","","","3"
"India","20180228 15:00:00","Gross Domestic Product Quarterly (YoY)","","","","1"
"United States","20180228 15:30:00","EIA Crude Oil Stocks change","","","","1"
" pesos"","20180228 21:00:00",""Fiscal Balance","","","","Mexico"
" pesos"","20180228 21:00:00",""Fiscal Balance","","","","Mexico"
"New Zealand","20180228 21:45:00","Terms of Trade Index","","","","1"
"Australia","20180228 22:30:00","AiG Performance of Mfg Index","","","","2"
"Japan","20180228 23:50:00","Capital Spending","","","","1"
"Japan","20180228 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20180228 23:50:00","Foreign bond investment","","","","2"
