"country","date","name","actual","consensus","previous","volatility"
"Canada","20170522 00:00:00","Victoria Day","","","","0"
"Japan","20170522 05:00:00","Coincident Index","","","","2"
"Japan","20170522 05:00:00","Leading Economic Index","","","","2"
"Mexico","20170522 08:00:00","Gross Domestic Product (QoQ)","","","","1"
"Mexico","20170522 08:00:00","Gross Domestic Product (YoY)","","","","1"
"Greece","20170522 08:00:00","Current Account (YoY)","","","","1"
"Russia","20170522 08:00:00","Unemployment Rate","","","","1"
"Germany","20170522 09:00:00","German Buba Monthly Report","","","","1"
"Russia","20170522 11:00:00","Producer Price Index (MoM)","","","","1"
"United States","20170522 12:30:00",""Chicago Fed National Activity Index "","","","","2"
"United States","20170522 15:30:00","3-Month Bill Auction","","","","1"
"United States","20170522 15:30:00","6-Month Bill Auction","","","","1"
"Australia","20170522 17:30:00","RBA Assist Gov Debelle Speech","","","","1"
