"country","date","name","actual","consensus","previous","volatility"
"Germany","20130320 07:00:00","Producer Price Index (YoY)","","1.500  %","1.700  %","2"
"Germany","20130320 07:00:00","Producer Price Index (MoM)","","0.200  %","0.800  %","2"
"United Kingdom","20130320 09:30:00","Bank of England Minutes","","","","2"
"European Monetary Union","20130320 09:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20130320 09:30:00","Claimant Count Change",""," -5.000 "," -12.500 ","2"
"European Monetary Union","20130320 09:30:00","Claimant Count Change",""," -5.000 "," -12.500 ","2"
"United Kingdom","20130320 09:30:00","Average Earnings including Bonus (3Mo/Yr)","","1.500  %","1.400  %","2"
"United Kingdom","20130320 09:30:00","Claimant Count Rate","","4.700  %","4.700  %","2"
"United Kingdom","20130320 09:30:00","ILO Unemployment Rate (3M)","","7.800  %","7.800  %","2"
"Germany","20130320 09:40:00","10-y Bond Auction","","","1.660  %","2"
"Switzerland","20130320 10:00:00","ZEW Survey - Expectations","",""," 10.000 ","2"
"United Kingdom","20130320 13:30:00","Budget Report","","","","2"
"United States","20130320 14:30:00","EIA Crude Oil Stocks change","",""," 2.624 ","1"
"European Monetary Union","20130320 15:00:00","Consumer Confidence",""," -23.300 "," -23.600 ","2"
"United States","20130320 18:00:00","Fed Interest Rate Decision","","0.250  %","0.250  %","3"
"United States","20130320 18:00:00","FOMC Economic Projections","","","","2"
"United States","20130320 18:30:00","Fed's Monetary Policy Statement and press conference","","","","2"
"New Zealand","20130320 21:45:00","Gross Domestic Product (QoQ)","","0.900  %","0.200  %","3"
"New Zealand","20130320 21:45:00","Gross Domestic Product (YoY)","","2.300  %","2.000  %","2"
"Japan","20130320 23:50:00","Foreign bond investment","","","¥ -838.200 ","1"
"Japan","20130320 23:50:00","Foreign investment in Japan stocks","","","¥ 1,121.900 ","1"
"Japan","20130320 23:50:00","Merchandise Trade Balance Total","","¥ -835.800 ","¥ -1,629.400 ","2"
"Japan","20130320 23:50:00","Adjusted Merchandise Trade Balance","","¥ -1,099.400 ","¥ -678.909 ","1"
"Japan","20130320 23:50:00","Exports (YoY)","","-1.900  %","6.400  %","1"
"Japan","20130320 23:50:00","Imports (YoY)","","15.100  %","7.300  %","1"
