"country","date","name","actual","consensus","previous","volatility"
"Australia","20140318 00:30:00","RBA Meeting's Minutes","","","","2"
"China","20140318 04:00:00","FDI - Foreign Direct Investment (YTD)(YoY)","","","16.100  %","2"
"Switzerland","20140318 06:45:00","SECO Economic Forecasts","","","","2"
"European Monetary Union","20140318 10:00:00","ZEW Survey - Economic Sentiment",""," 67.300 "," 68.500 ","2"
"Germany","20140318 10:00:00","ZEW Survey - Economic Sentiment",""," 53.000 "," 55.700 ","2"
"Germany","20140318 10:00:00","ZEW Survey - Current Situation",""," 52.000 "," 50.000 ","2"
"Russia","20140318 12:00:00","Federal Assembly over Crimea","","","","3"
"Turkey","20140318 12:00:00","TCMB Interest Rate Decision","","","10.000  %","1"
"United States","20140318 12:30:00","Building Permits (MoM)",""," 0.960 "," 0.937 ","2"
"United States","20140318 12:30:00","Consumer Price Index (MoM)","","0.100  %","0.100  %","2"
"United States","20140318 12:30:00","Consumer Price Index (YoY)","","1.200  %","1.600  %","3"
"United States","20140318 12:30:00","Consumer Price Index Ex Food & Energy (MoM)","","0.100  %","0.100  %","2"
"United States","20140318 12:30:00","Consumer Price Index Ex Food & Energy (YoY)","","1.600  %","1.600  %","3"
"United States","20140318 12:30:00","Consumer Price Index n.s.a (MoM)",""," 234.740 "," 233.920 ","1"
"United States","20140318 12:30:00","Consumer Price Index Core s.a","",""," 235.800 ","1"
"United States","20140318 12:30:00","Housing Starts (MoM)",""," 0.910 "," 0.880 ","2"
"Canada","20140318 12:30:00","Manufacturing Shipments (MoM)","","0.600  %","-0.900  %","1"
"United States","20140318 12:55:00","Redbook index (MoM)","","","-0.700  %","1"
"United States","20140318 12:55:00","Redbook index (YoY)","","","2.500  %","1"
"Poland","20140318 13:00:00","Corporate Sector Wages","","","3.400  %","1"
"United States","20140318 13:00:00","Total Net TIC Flows","","","$ -119.600 ","1"
"United States","20140318 13:00:00","Net Long-Term TIC Flows","","","$ -45.900 ","2"
"Chile","20140318 13:30:00","Gross Domestic Product (YoY)","","","4.700  %","1"
"United States","20140318 15:30:00","4-Week Bill Auction","","","0.055  %","1"
"Canada","20140318 15:55:00","BoC Governor Poloz Speech","","","","3"
"United Kingdom","20140318 17:45:00","BOE's Governor Carney speech","","","","3"
"Korea, Republic of","20140318 21:00:00","Producer Price Index Growth","","","0.200  %","1"
"Korea, Republic of","20140318 21:00:00","Producer Price Index Growth (YoY)","","","-0.300  %","1"
"New Zealand","20140318 21:45:00","Current Account (QoQ)","","$ -1.409 ","$ -4.780 ","1"
"New Zealand","20140318 21:45:00","Current Account - GDP Ratio","","-3.300  %","-4.100  %","1"
"Australia","20140318 23:30:00","Westpac Leading Index (MoM)","","","-0.200  %","2"
"Japan","20140318 23:50:00","Merchandise Trade Balance Total","","¥ -590.000 ","¥ -2,790.000 ","2"
"Japan","20140318 23:50:00","Adjusted Merchandise Trade Balance","","¥ -890.000 ","¥ -1,818.800 ","1"
"Japan","20140318 23:50:00","Exports (YoY)","","12.400  %","9.500  %","1"
"Japan","20140318 23:50:00","Imports (YoY)","","7.400  %","25.000  %","1"
