"country","date","name","actual","consensus","previous","volatility"
"Australia","20120905 01:30:00","Gross Domestic Product (YoY)","","3.600  %","4.300  %","2"
"Australia","20120905 01:30:00","Gross Domestic Product (QoQ)","","0.700  %","1.300  %","2"
"China","20120905 02:30:00","HSBC China Services PMI","",""," 53.100 ","2"
"Switzerland","20120905 07:00:00","Gov Board Member Danthine Speaks","","","","2"
"Switzerland","20120905 07:15:00","Consumer Price Index (MoM)","","0.100  %","-0.500  %","2"
"Switzerland","20120905 07:15:00","Consumer Price Index (YoY)","","-0.400  %","-0.700  %","2"
"Germany","20120905 07:53:00","Markit Services PMI",""," 48.300 "," 48.300 ","2"
"European Monetary Union","20120905 07:58:00","Markit Services PMI",""," 47.500 "," 47.900 ","2"
"European Monetary Union","20120905 08:00:00","Markit PMI Composite",""," 46.600 "," 46.500 ","2"
"Germany","20120905 09:00:00","10-y Bond Auction","","","1.420  %","2"
"Italy","20120905 09:00:00","10-y Bond Auction ","","","5.820  %","2"
"European Monetary Union","20120905 09:00:00","Retail Sales (YoY)","","-1.500  %","-1.200  %","2"
"European Monetary Union","20120905 09:00:00","Retail Sales (MoM)","","-0.200  %","0.100  %","2"
"Brazil","20120905 12:00:00","IPCA Inflation","","","0.430  %","1"
"United States","20120905 12:30:00","Nonfarm Productivity","","1.800  %","1.600  %","1"
"United States","20120905 12:30:00","Unit Labor Costs","","1.500  %","5.600  %","1"
"Canada","20120905 13:00:00","BoC Interest Rate Decision","","1.000  %","1.000  %","3"
"United States","20120905 13:45:00","ISM New York index","",""," 55.200 ","1"
"Colombia","20120905 17:00:00","Consumer Price Index (MoM)","","","","1"
"Colombia","20120905 17:00:00","Consumer Price Index (YoY)","","","","1"
"Qatar","20120905 22:00:00","Consumer Price Index","","","","1"
"Korea, Republic of","20120905 23:00:00","Gross Domestic Product Growth ","","","0.400  %","1"
"Korea, Republic of","20120905 23:00:00","Gross Domestic Product Growth (YoY)","","","2.400  %","1"
"Japan","20120905 23:50:00","Foreign bond investment","","","¥ 1,047.700 ","1"
"Japan","20120905 23:50:00","Foreign investment in Japan stocks","","","¥ 89.500 ","1"
