"country","date","name","actual","consensus","previous","volatility"
"Hong Kong SAR","20120404 n/a:00","Ching Ming Festival","","","","0"
"Russia","20120404 00:00:00","Consumer Price Index (MoM)","","","","1"
"Australia","20120404 01:30:00","Trade Balance",""," 1.000 "," -0.673 ","2"
"Russia","20120404 05:00:00","Purchasing Manager Index Services","",""," 55.300 ","1"
"Ireland","20120404 05:58:00","Purchasing Manager Index Services","",""," 49.700 ","1"
"Denmark","20120404 07:00:00","Current Account","",""," 5.900 ","1"
"Czech Republic","20120404 07:00:00","Retail Sales (YoY)","","","1.300  %","1"
"France","20120404 07:00:00","Services PMI",""," 50.000 "," 50.000 ","1"
"Denmark","20120404 07:00:00","Trade Balance","",""," 8.300 ","1"
"Spain","20120404 07:13:00","Purchasing Manager Index Services","",""," 41.900 ","1"
"Italy","20120404 07:43:00","Purchasing Manager Index Services",""," 44.400 "," 44.100 ","1"
"Germany","20120404 07:53:00","Purchasing Manager Index Services",""," 51.800 "," 52.800 ","2"
"European Monetary Union","20120404 07:58:00","Purchasing Manager Index Services",""," 48.700 "," 48.800 ","2"
"United Kingdom","20120404 08:28:00","Purchasing Manager Index Services",""," 53.400 "," 53.800 ","2"
"Poland","20120404 09:00:00","NBP Base rate","","","","1"
"European Monetary Union","20120404 09:00:00","Retail Sales (MoM)","","0.000  %","0.300  %","2"
"European Monetary Union","20120404 09:00:00","Retail Sales (YoY)","","-0.900  %","0.000  %","2"
"Iceland","20120404 09:00:00","Trade Balance","",""," 12.500 ","1"
"Germany","20120404 10:00:00","Factory Orders n.s.a. (YoY)","","-5.500  %","-4.900  %","2"
"Germany","20120404 10:00:00","Factory Orders s.a. (MoM)","","1.200  %","-2.700  %","1"
"Brazil","20120404 11:00:00","Fipe's IPC Inflation","","","-0.070  %","1"
"United States","20120404 11:00:00","MBA Mortgage Applications","","","-2.700  %","1"
"India","20120404 11:30:00","M3 Money Supply","","","13.100  %","1"
"Austria","20120404 11:30:00","Trade Balance","","","","1"
"European Monetary Union","20120404 11:45:00","ECB Interest Rate Decision","","1.000  %","1.000  %","3"
"United States","20120404 12:15:00","ADP Employment Change",""," 200.000 "," 216.000 ","2"
"European Monetary Union","20120404 12:30:00","ECB Press Conference","","","","3"
"United States","20120404 14:00:00","ISM Non-Manufacturing",""," 57.000 "," 57.300 ","2"
"United States","20120404 14:30:00","EIA Crude Oil Stocks change","",""," 7.102 ","1"
