"country","date","name","actual","consensus","previous","volatility"
"Japan","20130405 01:00:00","Bank of Japan Governor Kuroda Speech","","","","2"
"Japan","20130405 05:00:00","Bank of Japan Monthly Economic Survey","","","","2"
"Japan","20130405 05:00:00","Leading Economic Index","",""," 95.000 ","2"
"Italy","20130405 08:00:00","Public Deficit/GDP","","","1.800  %","2"
"European Monetary Union","20130405 09:00:00","Gross Domestic Product s.a. (QoQ)","","","-0.600  %","2"
"European Monetary Union","20130405 09:00:00","Retail Sales (MoM)","","-0.200  %","1.200  %","2"
"European Monetary Union","20130405 09:00:00","Retail Sales (YoY)","","-1.800  %","-1.300  %","2"
"Germany","20130405 10:00:00","Factory Orders n.s.a. (YoY)","","-1.500  %","-2.500  %","2"
"Chile","20130405 12:30:00","IMACEC","","","6.700  %","1"
"Canada","20130405 12:30:00","International Merchandise Trade","","$ 0.200 ","$ -0.240 ","1"
"Canada","20130405 12:30:00","Exports","",""," 39.058 ","1"
"Canada","20130405 12:30:00","Imports","",""," 39.300 ","1"
"United States","20130405 12:30:00","Nonfarm Payrolls",""," 200.000 "," 236.000 ","3"
"United States","20130405 12:30:00","Average Hourly Earnings (MoM)","","0.200  %","0.200  %","2"
"United States","20130405 12:30:00","Average Hourly Earnings (YoY)","","","2.100  %","2"
"United States","20130405 12:30:00","Average Weekly Hours",""," 34.500 "," 34.500 ","1"
"United States","20130405 12:30:00","Unemployment Rate","","7.700  %","7.700  %","3"
"United States","20130405 12:30:00","Trade Balance","","$ -44.600 ","$ -44.450 ","2"
"Canada","20130405 12:30:00","Unemployment Rate","","7.100  %","7.000  %","3"
"Canada","20130405 12:30:00","Net Change in Employment","",""," 50.700 ","3"
"Canada","20130405 12:30:00","Participation rate","","","66.700  %","2"
"Canada","20130405 14:00:00","Ivey Purchasing Managers Index","",""," 51.600 ","2"
"Canada","20130405 14:00:00","Ivey Purchasing Managers Index s.a",""," 52.400 "," 51.100 ","1"
"United States","20130405 19:00:00","Consumer Credit Change","","$ 15.000 ","$ 16.150 ","2"
