"country","date","name","actual","consensus","previous","volatility"
"China","20160311 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160311 02:00:00","New Loans","","","","1"
"India","20160311 06:30:00","Trade Deficit Government","","","","1"
"Germany","20160311 07:00:00","Wholesale Price Index (YoY)","","","","2"
"Germany","20160311 07:00:00","Wholesale Price Index (MoM)","","","","2"
"Germany","20160311 07:00:00","Harmonised Index of Consumer Prices (MoM)","","","","2"
"Germany","20160311 07:00:00","Harmonised Index of Consumer Prices (YoY)","","","","2"
"Germany","20160311 07:00:00","Consumer Price Index (MoM)","","","","2"
"Germany","20160311 07:00:00","Consumer Price Index (YoY)","","","","2"
"Spain","20160311 08:00:00","HICP (MoM)","","","","1"
"Spain","20160311 08:00:00","Consumer Price Index (MoM)","","","","1"
"Spain","20160311 08:00:00","HICP (YoY)","","","","1"
"Spain","20160311 08:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20160311 09:30:00","Industrial Output s.a. (MoM)","","","","1"
"Italy","20160311 09:30:00","Industrial Output w.d.a (YoY)","","","","1"
"United Kingdom","20160311 09:30:00","Consumer Inflation Expectations","","","","1"
"United Kingdom","20160311 09:30:00","Goods Trade Balance","","","","1"
"United Kingdom","20160311 09:30:00","Trade Balance; non-EU","","","","1"
"United Kingdom","20160311 09:30:00","Total Trade Balance","","","","1"
"Greece","20160311 10:00:00","Industrial Production (YoY)","","","","1"
"Portugal","20160311 11:00:00","Global Trade Balance","","","","1"
" USD"","20160311 11:30:00",""FX Reserves","","","","India"
"India","20160311 12:00:00","Manufacturing Output","","","","1"
"India","20160311 12:00:00","Industrial Output","","","","1"
"India","20160311 12:00:00","Cumulative Industrial Output","","","","1"
"United States","20160311 13:30:00","Import Price Index (YoY)","","","","2"
"United States","20160311 13:30:00","Export Price Index (MoM)","","","","2"
"United States","20160311 13:30:00","Import Price Index (MoM)","","","","2"
"United States","20160311 13:30:00","Export Price Index (YoY)","","","","2"
"Canada","20160311 13:30:00","Participation rate","","","","2"
"Canada","20160311 13:30:00","Net Change in Employment","","","","3"
"Canada","20160311 13:30:00","Unemployment Rate","","","","3"
"United States","20160311 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
