"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20150107 00:01:00","BRC Shop Price Index (MoM)","","","-1.900  %","1"
"Germany","20150107 07:00:00","Retail Sales (YoY)","","","1.700  %","2"
"Germany","20150107 07:00:00","Retail Sales (MoM)","","0.000  %","1.900  %","2"
"United Kingdom","20150107 08:00:00","Halifax House Prices (3m/YoY)","","8.000  %","8.200  %","1"
"United Kingdom","20150107 08:00:00","Halifax House Prices (MoM)","","0.300  %","0.400  %","1"
"European Monetary Union","20150107 08:00:00","Non-monetary policy's ECB meeting","","","","2"
"Germany","20150107 08:55:00","Unemployment Change",""," -6.000 "," -14.000 ","2"
"Germany","20150107 08:55:00","Unemployment Rate s.a.","","6.600  %","6.600  %","2"
"Italy","20150107 09:00:00","Unemployment","","13.300  %","13.200  %","2"
"European Monetary Union","20150107 10:00:00","Consumer Price Index - Core (YoY)","","0.600  %","0.700  %","2"
"European Monetary Union","20150107 10:00:00","Consumer Price Index (YoY)","","0.000  %","0.300  %","2"
"European Monetary Union","20150107 10:00:00","Unemployment Rate","","11.500  %","11.500  %","2"
"United States","20150107 12:00:00","MBA Mortgage Applications","","","0.900  %","2"
"Poland","20150107 13:00:00","Central Bank FX Reserves","","","€ 80.600 ","1"
"United States","20150107 13:15:00","ADP Employment Change",""," 225.000 "," 208.000 ","2"
"Canada","20150107 13:30:00","International Merchandise Trade","","$ -0.200 ","$ 0.100 ","1"
"Canada","20150107 13:30:00","Exports","","","$ 44.920 ","1"
"Canada","20150107 13:30:00","Imports","","","$ 44.820 ","1"
"United States","20150107 13:30:00","Trade Balance","","$ -42.000 ","$ -43.400 ","2"
"Canada","20150107 15:00:00","Ivey Purchasing Managers Index s.a",""," 52.300 "," 56.900 ","2"
"Canada","20150107 15:00:00","Ivey Purchasing Managers Index","",""," 49.200 ","2"
"United States","20150107 15:30:00","EIA Crude Oil Stocks change","",""," -0.067 ","1"
"United States","20150107 19:00:00","FOMC Minutes","","","","3"
"United States","20150107 23:30:00","Fed's Evans Speech","","","","1"
"Japan","20150107 23:50:00","Foreign bond investment","","","¥ -1,362.300 ","2"
"Japan","20150107 23:50:00","Foreign investment in Japan stocks","","","¥ -387.100 ","2"
