"country","date","name","actual","consensus","previous","volatility"
"Germany","20130514 06:00:00","Consumer Price Index (YoY)","","1.200  %","1.400  %","2"
"Germany","20130514 06:00:00","Consumer Price Index (MoM)","","-0.500  %","0.500  %","2"
"Germany","20130514 06:00:00","Harmonised Index of Consumer Prices (MoM)","","-0.500  %","0.400  %","2"
"Germany","20130514 06:00:00","Harmonised Index of Consumer Prices (YoY)","","1.100  %","1.800  %","2"
"Japan","20130514 06:00:00","Machine Tool Orders (YoY)","","","-26.400  %","2"
"European Monetary Union","20130514 09:00:00","Industrial Production w.d.a. (YoY)","","-2.200  %","-3.100  %","2"
"Germany","20130514 09:00:00","ZEW Survey - Economic Sentiment",""," 38.300 "," 36.300 ","2"
"Germany","20130514 09:00:00","ZEW Survey - Current Situation",""," 10.000 "," 9.200 ","2"
"European Monetary Union","20130514 09:00:00","ZEW Survey - Economic Sentiment",""," 39.000 "," 24.900 ","2"
"Australia","20130514 09:30:00","Budget Release","","","","2"
"Poland","20130514 12:00:00","M3 Money Supply (YoY)","","","6.600  %","1"
"United States","20130514 12:30:00","Import Price Index (YoY)","","","-2.700  %","1"
"United States","20130514 12:30:00","Export Price Index (MoM)","","-0.200  %","-0.400  %","1"
"United States","20130514 12:30:00","Export Price Index (YoY)","","","0.300  %","1"
"United States","20130514 12:30:00","Import Price Index (MoM)","","-0.500  %","-0.500  %","1"
"United States","20130514 12:55:00","Redbook index (YoY)","","","2.300  %","1"
"United States","20130514 12:55:00","Redbook index (MoM)","","","-2.500  %","1"
"United States","20130514 15:30:00","4-Week Bill Auction","","","0.000  %","1"
"Korea, Republic of","20130514 23:00:00","Unemployment Rate","","","3.200  %","1"
"Japan","20130514 23:50:00","Tertiary Industry Index (MoM)","","-0.700  %","1.100  %","2"
