"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20150603 06:00:00","Nationwide HPI (YoY)  (May)","Nationwide HPI (YoY)  (May)","4.6%","4.7%","2"
"United Kingdom","20150603 06:00:00","Nationwide HPI (MoM)  (May)","Nationwide HPI (MoM)  (May)","0.3%","0.3%","2"
"Russia","20150603 06:00:00","HSBC Services PMI  (May)","HSBC Services PMI  (May)","52.8","48.0","2"
"Spain","20150603 07:15:00","Spanish Services PMI  (May)","Spanish Services PMI  (May)","58.4","59.3","2"
"Italy","20150603 07:45:00","Italian Services PMI  (May)","Italian Services PMI  (May)","52.5","52.7","2"
"France","20150603 07:50:00","French Services PMI  (May)","French Services PMI  (May)","52.8","51.6","2"
"Germany","20150603 07:55:00","German Services PMI  (May)","German Services PMI  (May)","53.0","52.9","2"
"European Monetary Union","20150603 08:00:00","Markit Composite PMI  (May)","Markit Composite PMI  (May)","53.6","53.4","2"
"European Monetary Union","20150603 08:00:00","Services PMI  (May)","Services PMI  (May)","53.8","53.3","2"
"United Kingdom","20150603 08:30:00","Services PMI  (May)","Services PMI  (May)","56.5","59.2","2"
"European Monetary Union","20150603 08:30:00","Services PMI  (May)","Services PMI  (May)","56.5","59.2","2"
"European Monetary Union","20150603 09:00:00","Retail Sales (MoM)  (Apr)","Retail Sales (MoM)  (Apr)","0.7%","0.7%","2"
"European Monetary Union","20150603 09:00:00","Unemployment Rate  (Apr)","Unemployment Rate  (Apr)","11.1%","11.2%","2"
"European Monetary Union","20150603 11:45:00","Interest Rate Decision  (Jun)","Interest Rate Decision  (Jun)","0.05%","0.05%","2"
"United States","20150603 12:15:00","ADP Nonfarm Employment Change  (May)","ADP Nonfarm Employment Change  (May)","201K","200K","3"
"United States","20150603 12:30:00","Trade Balance  (Apr)","Trade Balance  (Apr)","-40.88B","-44.00B","2"
"Canada","20150603 12:30:00","Exports  (Apr)","Exports  (Apr)","41.91B","","1"
"Canada","20150603 12:30:00","Imports  (Apr)","Imports  (Apr)","44.89B","","1"
"Canada","20150603 12:30:00","Trade Balance  (Apr)","Trade Balance  (Apr)","-2.97B","-2.10B","2"
"European Monetary Union","20150603 12:30:00","ECB Press Conference","ECB Press Conference","","","3"
"Brazil","20150603 13:00:00","HSBC Composite PMI  (May)","HSBC Composite PMI  (May)","42.9","44.8","1"
"Brazil","20150603 13:00:00","HSBC Services PMI  (May)","HSBC Services PMI  (May)","42.5","44.0","1"
"United States","20150603 13:45:00","Markit Composite PMI  (May)","Markit Composite PMI  (May)","56.0","57.0","2"
"United States","20150603 13:45:00","Services PMI  (May)","Services PMI  (May)","56.2","56.5","2"
"United States","20150603 14:00:00","ISM Non-Manufacturing Business Activity  (May)","ISM Non-Manufacturing Business Activity  (May)","59.5","60.5","1"
"United States","20150603 14:00:00","ISM Non-Manufacturing Employment  (May)","ISM Non-Manufacturing Employment  (May)","55.3","","2"
"United States","20150603 14:00:00","ISM Non-Manufacturing New Orders  (May)","ISM Non-Manufacturing New Orders  (May)","57.9","","1"
"United States","20150603 14:00:00","ISM Non-Manufacturing PMI  (May)","ISM Non-Manufacturing PMI  (May)","55.7","57.0","3"
"United States","20150603 14:00:00","ISM Non-Manufacturing Prices  (May)","ISM Non-Manufacturing Prices  (May)","55.9","","1"
"United States","20150603 14:30:00","Crude Oil Inventories","Crude Oil Inventories","-1.948M","-1.700M","2"
"United States","20150603 14:30:00","EIA Weekly Distillates Stocks","EIA Weekly Distillates Stocks","3.773M","1.086M","1"
"United States","20150603 14:30:00","Gasoline Inventories","Gasoline Inventories","-0.334M","0.529M","1"
"Brazil","20150603 15:30:00","Foreign Exchange Flows","Foreign Exchange Flows","-2.08B","","1"
"United States","20150603 18:00:00","Beige Book","Beige Book","","","2"
"United States","20150603 18:15:00","Chicago Fed President Evans Speaks","Chicago Fed President Evans Speaks","","","1"
"South Korea","20150603 23:00:00","GDP (QoQ)  (Q1)","GDP (QoQ)  (Q1)","","0.8%","1"
"South Korea","20150603 23:00:00","GDP (YoY)  (Q1)","GDP (YoY)  (Q1)","","2.4%","1"
"Brazil","20150603 23:14:00","Interest Rate Decision","Interest Rate Decision","13.75%","13.75%","2"
"Japan","20150603 23:50:00","Foreign Bonds Buying","Foreign Bonds Buying","","","1"
"Japan","20150603 23:50:00","Foreign Investments in Japanese Stocks","Foreign Investments in Japanese Stocks","","","1"
"Japan","20150603 00:00:00","BoJ Governor Kuroda Speaks","BoJ Governor Kuroda Speaks","","","2"
"Australia","20150603 01:30:00","Retail Sales (MoM)  (Apr)","Retail Sales (MoM)  (Apr)","","0.4%","2"
"Australia","20150603 01:30:00","Trade Balance  (Apr)","Trade Balance  (Apr)","","-2.250B","2"
