"country","date","name","actual","consensus","previous","volatility"
"Japan","20121121 05:00:00","Bank of Japan Monthly Economic Survey","","","","2"
"Switzerland","20121121 07:00:00","Monthly Statistical Bulletin","","","","2"
"United Kingdom","20121121 09:30:00","Bank of England Minutes","","","","2"
"European Monetary Union","20121121 09:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20121121 09:30:00","Public Sector Net Borrowing","","£ 4.000 ","£ 10.732 ","2"
"Germany","20121121 10:00:00","10-y Bond Auction","","","1.560  %","2"
"United States","20121121 12:00:00","MBA Mortgage Applications","","","12.600  %","1"
"Poland","20121121 13:00:00","Net Inflation","","","1.900  %","1"
"Hungary","20121121 13:00:00","MNB Interest Rate Decision","","","6.250  %","1"
"United States","20121121 13:30:00","Initial Jobless Claims",""," 410.000 "," 439.000 ","2"
"United States","20121121 13:30:00","Continuing Jobless Claims",""," 3.345 "," 3.334 ","1"
"United States","20121121 13:58:00","Markit Manufacturing PMI",""," 51.000 "," 51.000 ","2"
"Mexico","20121121 14:00:00","Retail Sales (MoM)","","","1.100  %","1"
"Mexico","20121121 14:00:00","Retail Sales (YoY)","","","4.800  %","1"
"United States","20121121 14:55:00","Reuters/Michigan Consumer Sentiment Index",""," 84.500 "," 82.600 ","3"
"United States","20121121 15:00:00","Leading Indicator (MoM)","","0.200  %","0.600  %","2"
"United States","20121121 15:30:00","EIA Crude Oil Stocks change",""," 1.000 "," 1.089 ","1"
"Canada","20121121 16:35:00","BoC Gov Council Member Lane Speech","","","","1"
"United States","20121121 17:00:00","EIA Natural Gas Storage change","",""," -18.000 ","1"
"Switzerland","20121121 17:00:00","SNB Gov Board Member Zurbrugg Speech","","","","1"
"Argentina","20121121 19:00:00","Industrial Output n.s.a (YoY)","","","-0.900  %","1"
"New Zealand","20121121 21:45:00","Visitor Arrivals (YoY)","","","-3.300  %","1"
"Japan","20121121 23:50:00","Foreign bond investment","","","¥ 56.000 ","1"
"Japan","20121121 23:50:00","Foreign investment in Japan stocks","","","¥ -27.700 ","1"
