"country","date","name","actual","consensus","previous","volatility"
"China","20121101 01:00:00","NBS Manufacturing PMI"," 50.200 "," 50.300 "," 49.800 ","2"
"United Kingdom","20121101 07:00:00","Nationwide Housing Prices n.s.a (YoY)","","-1.200  %","-1.400  %","2"
"Switzerland","20121101 08:15:00","Real Retail Sales (YoY)","","4.200  %","5.900  %","2"
"Switzerland","20121101 08:30:00","SVME - Purchasing Managers' Index",""," 44.500 "," 43.600 ","2"
"United Kingdom","20121101 09:28:00","Markit Manufacturing PMI",""," 48.000 "," 48.400 ","2"
"United States","20121101 12:15:00","ADP Employment Change",""," 135.000 "," 162.000 ","2"
"United States","20121101 12:30:00","Nonfarm Productivity","","1.600  %","2.200  %","1"
"United States","20121101 12:30:00","Unit Labor Costs","","1.000  %","1.500  %","1"
"United States","20121101 12:58:00","Markit Manufacturing PMI",""," 51.500 "," 51.100 ","2"
"Brazil","20121101 13:00:00","Trade Balance","",""," 2.557 ","1"
"United States","20121101 13:30:00","Initial Jobless Claims",""," 370.000 "," 369.000 ","1"
"United States","20121101 13:30:00","Continuing Jobless Claims",""," 3.250 "," 3.254 ","1"
"United States","20121101 14:00:00","Consumer Confidence",""," 72.500 "," 70.300 ","2"
"United States","20121101 14:30:00","EIA Natural Gas Storage change","",""," 67.000 ","1"
"United States","20121101 15:00:00","Construction Spending (MoM)","","0.600  %","-0.600  %","2"
"United States","20121101 15:00:00","EIA Crude Oil Stocks change",""," 1.600 "," 5.900 ","1"
"United States","20121101 15:00:00","ISM Manufacturing PMI",""," 51.200 "," 51.500 ","2"
"United States","20121101 15:00:00","ISM Prices Paid",""," 56.000 "," 58.000 ","2"
"United States","20121101 16:30:00","Fed's Lockhart speech","","","","1"
"United States","20121101 21:00:00","Federal Reserve Bank of Boston President Eric Rosengren Speech","","","","1"
"United States","20121101 22:00:00","Total Vehicle Sales",""," 15.000 "," 15.000 ","1"
"Japan","20121101 23:50:00","BoJ Monetary Policy Meeting Minutes","","","","1"
"Japan","20121101 23:50:00","Monetary Base (YoY)","","10.200  %","9.000  %","1"
