"country","date","name","actual","consensus","previous","volatility"
"China","20160208 00:00:00","Chinese New Year","","","","0"
"New Zealand","20160208 00:00:00",""Waitangi Day "","","","","0"
"Australia","20160208 00:30:00","ANZ Job Advertisements","","","","1"
"Japan","20160208 01:30:00","Labor Cash Earnings (YoY)","","","","1"
"Japan","20160208 05:00:00","Eco Watchers Survey: Outlook","","","","2"
"Japan","20160208 05:00:00","Eco Watchers Survey: Current","","","","2"
"Germany","20160208 07:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","","1"
"Germany","20160208 07:00:00","Industrial Production s.a. (MoM)","","","","1"
"Spain","20160208 08:00:00","Industrial Output Cal Adjusted (YoY)","","","","1"
"European Monetary Union","20160208 09:30:00","Sentix Investor Confidence","","","","1"
"India","20160208 12:00:00","Gross Domestic Product Quarterly (YoY)","","","","1"
"Canada","20160208 13:15:00","Housing Starts s.a (YoY)","","","","2"
"Canada","20160208 13:30:00","Building Permits (MoM)","","","","1"
"United States","20160208 15:00:00","Labor Market Conditions Index","","","","2"
"United States","20160208 16:30:00","3-Month Bill Auction","","","","1"
"United States","20160208 16:30:00","6-Month Bill Auction","","","","1"
"Canada","20160208 16:50:00","BoC Gov Council Member Lane Speech","","","","1"
"Japan","20160208 23:50:00","Money Supply M2+CD (YoY)","","","","1"
