"country","date","name","actual","consensus","previous","volatility"
"Australia","20150205 00:00:00","HIA New Home Sales (MoM)","-1.900  %","","2.200  %","2"
"Australia","20150205 00:30:00","Retail Sales s.a. (MoM)","0.200  %","0.400  %","0.100  %","2"
"Switzerland","20150205 06:45:00","SECO Consumer Climate (3m)"," -6.000 "," -13.000 "," -11.000 ","2"
"Germany","20150205 07:00:00","Factory Orders n.s.a. (YoY)","3.400  %","","-0.400  %","2"
"United Kingdom","20150205 08:00:00","Halifax House Prices (3m/YoY)","8.500  %","7.800  %","7.800  %","1"
"United Kingdom","20150205 08:00:00","Halifax House Prices (MoM)","2.000  %","0.100  %","1.100  %","1"
"European Monetary Union","20150205 09:00:00","Economic Bulletin","","","","2"
"European Monetary Union","20150205 10:00:00","European Commission Releases Economic Growth Forecasts","","","","2"
"United Kingdom","20150205 12:00:00","BoE Interest Rate Decision","0.500  %","0.500  %","0.500  %","2"
"European Monetary Union","20150205 12:00:00","BoE Interest Rate Decision","0.500  %","0.500  %","0.500  %","2"
"United Kingdom","20150205 12:00:00","BoE Asset Purchase Facility","£ 375.000 B","£ 375.000 B","£ 375.000 B","2"
"European Monetary Union","20150205 12:00:00","BoE Asset Purchase Facility","£ 375.000 B","£ 375.000 B","£ 375.000 B","2"
"Russia","20150205 13:00:00","Consumer Price Index (MoM)","3.900  %","","2.600  %","1"
"United States","20150205 13:30:00","Initial Jobless Claims"," 278.000 K"," 290.000 K"," 267.000 K","2"
"United States","20150205 13:30:00","Continuing Jobless Claims"," 2.400 M"," 2.395 M"," 2.394 M","2"
"Canada","20150205 13:30:00","International Merchandise Trade","$ -0.650 B","$ -1.200 B","$ -0.340 B","1"
"Canada","20150205 13:30:00","Exports","$ 44.060 B","$ 42.900 B","$ 43.380 B","1"
"Canada","20150205 13:30:00","Imports","$ 44.700 B","$ 44.200 B","$ 43.910 B","1"
"United States","20150205 13:30:00","Trade Balance","$ -46.560 B","$ -38.000 B","$ -39.750 B","2"
"United States","20150205 13:30:00","Unit Labor Costs","2.700  %","1.000  %","-2.300  %","1"
"United States","20150205 13:30:00","Nonfarm Productivity","-1.800  %","0.500  %","3.700  %","1"
"Hungary","20150205 15:00:00","Budget Balance"," -53.800 B",""," -111.900 B","1"
"Denmark","20150205 15:00:00","Danmarks Nationalbank's interest rate change","-0.750  %","","-0.500  %","1"
"United States","20150205 15:30:00","EIA Natural Gas Storage change"," -115.000 B"," -122.000 B"," -94.000 B","1"
"Australia","20150205 22:30:00","AiG Performance of Construction Index","",""," 44.400 ","2"
"Japan","20150205 23:50:00","JP Foreign Reserves","","","$ 1,260.500 ","1"
