"country","date","name","actual","consensus","previous","volatility"
"Italy","20150728 08:00:00","Consumer Confidence","","","","1"
"Italy","20150728 08:00:00","Business Confidence","","","","1"
"United Kingdom","20150728 08:30:00","Index of Services (3M/3M)","","","","1"
"United Kingdom","20150728 08:30:00","Gross Domestic Product (YoY)","","","","2"
"United Kingdom","20150728 08:30:00","Gross Domestic Product (QoQ)","","","","2"
"Canada","20150728 12:30:00","Raw Material Price Index","","","","1"
"Canada","20150728 12:30:00","Industrial Product Price (MoM)","","","","0"
"United States","20150728 12:55:00","Redbook index (MoM)","","","","1"
"United States","20150728 12:55:00","Redbook index (YoY)","","","","1"
"United States","20150728 13:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","","","2"
"United States","20150728 13:45:00","Markit Services PMI","","","","2"
"United States","20150728 13:45:00","Markit PMI Composite","","","","2"
"United States","20150728 14:00:00","Richmond Fed Manufacturing Index","","","","1"
"United States","20150728 14:00:00","Consumer Confidence","","","","2"
"United States","20150728 15:30:00","4-Week Bill Auction","","","","1"
"United States","20150728 17:00:00","2-Year Note Auction","","","","1"
"Japan","20150728 23:50:00","Retail Trade s.a (MoM)","","","","2"
"Japan","20150728 23:50:00","Retail Trade (YoY)","","","","2"
"Japan","20150728 23:50:00","Large Retailer's Sales","","","","2"
