"country","date","name","actual","consensus","previous","volatility"
"Australia","20140616 03:20:00","RBA Assistant Governor Kent Speech","","","","2"
"Japan","20140616 05:00:00","BoJ Monthly Economic Survey","","","","2"
"European Monetary Union","20140616 09:00:00","Consumer Price Index - Core (YoY)","","","1.000  %","2"
"European Monetary Union","20140616 09:00:00","Consumer Price Index (MoM)","","-0.100  %","0.200  %","2"
"European Monetary Union","20140616 09:00:00","Consumer Price Index (YoY)","","0.500  %","0.700  %","2"
"India","20140616 12:00:00","Cumulative Industrial Output","","","-0.100  %","1"
"Poland","20140616 12:00:00","Net Inflation","","","0.800  %","1"
"Canada","20140616 12:30:00","Foreign portfolio investment in Canadian securities","","$ 4.270 ","$ -1.230 ","1"
"Canada","20140616 12:30:00","Canadian portfolio investment in foreign securities","","","$ 7.880 ","1"
"United States","20140616 12:30:00","NY Empire State Manufacturing Index",""," 15.700 "," 19.010 ","1"
"United States","20140616 13:00:00","Total Net TIC Flows","","","$ -126.100 ","1"
"United States","20140616 13:00:00","Net Long-Term TIC Flows","","$ 41.300 ","$ 4.000 ","1"
"United States","20140616 13:15:00","Industrial Production (MoM)","","0.400  %","-0.600  %","2"
"United States","20140616 13:15:00","Capacity Utilization","","78.800  %","78.600  %","2"
"Peru","20140616 14:00:00","Gross Domestic Product","","","4.900  %","1"
"United States","20140616 14:00:00","NAHB Housing Market Index",""," 47.000 "," 45.000 ","1"
"Turkey","20140616 14:30:00","Treasury Cash Balance","",""," -9.290 ","1"
"United States","20140616 15:30:00","3-Month Bill Auction","","","0.035  %","1"
"United States","20140616 15:30:00","6-Month Bill Auction","","","0.060  %","1"
"Colombia","20140616 22:00:00","Industrial ouput (YoY)","",""," 9.800 ","1"
