"country","date","name","actual","consensus","previous","volatility"
"Australia","20120903 00:30:00","TD Securities Inflation (MoM)","","","0.200  %","2"
"Australia","20120903 00:30:00","TD Securities Inflation (YoY)","","","1.500  %","2"
"Australia","20120903 01:30:00","Retail Sales s.a. (MoM)","","0.300  %","1.000  %","2"
"China","20120903 02:30:00","HSBC Manufacturing PMI","",""," 47.800 ","2"
"Switzerland","20120903 07:00:00","SNB Chairman Jordan Speech","","","","2"
"Switzerland","20120903 07:15:00","Real Retail Sales (YoY)","","1.200  %","3.700  %","2"
"Switzerland","20120903 07:30:00","SVME - Purchasing Managers' Index",""," 49.300 "," 48.600 ","2"
"Germany","20120903 07:53:00","Markit Manufacturing PMI","",""," 43.000 ","2"
"European Monetary Union","20120903 07:58:00","Markit Manufacturing PMI",""," 45.300 "," 44.000 ","2"
"United Kingdom","20120903 08:28:00","Markit Manufacturing PMI",""," 46.400 "," 45.400 ","2"
"Czech Republic","20120903 12:00:00","Budget Balance","",""," -51.690 ","1"
"European Monetary Union","20120903 13:30:00","ECB President Draghi's Speech","","","","3"
"Brazil","20120903 18:00:00","Trade Balance","",""," 2.879 ","1"
"United Kingdom","20120903 23:01:00","BRC Retail Sales Monitor - All (YoY)","","","0.100  %","1"
"Japan","20120903 23:50:00","Monetary Base (YoY)","","9.400  %","8.600  %","1"
