"country","date","name","actual","consensus","previous","volatility"
"Australia","20160107 00:30:00","ANZ Job Advertisements","","","","1"
"Australia","20160107 00:30:00","Building Permits (YoY)","","","","1"
"Australia","20160107 00:30:00","Building Permits (MoM)","","","","1"
"Australia","20160107 00:30:00","Trade Balance","","","","2"
"Australia","20160107 00:30:00","Imports","","","","2"
"Australia","20160107 00:30:00","Exports","","","","2"
"China","20160107 02:00:00","Foreign Exchange Reserves (QoQ)","","","","1"
"Germany","20160107 07:00:00","Retail Sales (MoM)","","","","2"
"Germany","20160107 07:00:00","Retail Sales (YoY)","","","","2"
"Germany","20160107 07:00:00","Factory Orders n.s.a. (YoY)","","","","1"
"Germany","20160107 07:00:00","Factory Orders s.a. (MoM)","","","","1"
"United Kingdom","20160107 08:00:00","Halifax House Prices (MoM)","","","","1"
"United Kingdom","20160107 08:00:00","Halifax House Prices (3m/YoY)","","","","1"
"Switzerland","20160107 08:00:00","Foreign Currency Reserves","","","","1"
"Italy","20160107 09:00:00","Unemployment","","","","2"
"Italy","20160107 10:00:00","10-y Bond Auction","","","","1"
"Italy","20160107 10:00:00","5-y Bond Auction","","","","1"
"Spain","20160107 10:00:00","10-y Obligaciones Auction","","","","1"
"European Monetary Union","20160107 10:00:00","Unemployment Rate","","","","2"
"European Monetary Union","20160107 10:00:00","Consumer Confidence","","","","1"
"European Monetary Union","20160107 10:00:00","Services Sentiment","","","","1"
"European Monetary Union","20160107 10:00:00","Business Climate","","","","1"
"European Monetary Union","20160107 10:00:00","Economic Sentiment Indicator","","","","1"
"European Monetary Union","20160107 10:00:00","Industrial Confidence","","","","1"
"European Monetary Union","20160107 10:00:00","Retail Sales (YoY)","","","","1"
"European Monetary Union","20160107 10:00:00","Retail Sales (MoM)","","","","1"
"France","20160107 10:00:00","10-y Bond Auction","","","","1"
"United States","20160107 12:30:00","Challenger Job Cuts (YoY)","","","","1"
"European Monetary Union","20160107 12:30:00","ECB Monetary Policy Meeting Accounts","","","","3"
"Canada","20160107 13:10:00","BoC Governor Poloz Speech","","","","3"
"United States","20160107 13:30:00","Initial Jobless Claims","","","","2"
"United States","20160107 13:30:00","Continuing Jobless Claims","","","","2"
"Canada","20160107 15:00:00","Ivey Purchasing Managers Index s.a","","","","2"
"Canada","20160107 15:00:00","Ivey Purchasing Managers Index","","","","1"
"United States","20160107 15:30:00","EIA Natural Gas Storage change","","","","1"
"Australia","20160107 22:30:00","AiG Performance of Construction Index","","","","2"
"Japan","20160107 23:50:00","JP Foreign Reserves","","","","1"
