"country","date","name","actual","consensus","previous","volatility"
"Australia","20170810 01:00:00","Consumer Inflation Expectation","","","","2"
"New Zealand","20170810 01:10:00","RBNZ Governor Wheeler Speech","","","","2"
"China","20170810 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20170810 02:00:00","New Loans","","","","1"
"Japan","20170810 04:30:00","Tertiary Industry Index (MoM)","","","","2"
"France","20170810 06:45:00","Industrial Output (MoM)","","","","1"
"Italy","20170810 08:00:00","Trade Balance EU","","","","1"
"Italy","20170810 08:00:00","Global Trade Balance","","","","1"
"United Kingdom","20170810 08:30:00","Manufacturing Production (MoM)","","","","2"
"United Kingdom","20170810 08:30:00","Industrial Production (YoY)","","","","2"
"United Kingdom","20170810 08:30:00","Industrial Production (MoM)","","","","2"
"United Kingdom","20170810 08:30:00","Manufacturing Production (YoY)","","","","2"
"United Kingdom","20170810 08:30:00","Goods Trade Balance","","","","1"
"United Kingdom","20170810 08:30:00","Total Trade Balance","","","","1"
"United Kingdom","20170810 08:30:00","Trade Balance; non-EU","","","","1"
"Greece","20170810 09:00:00","Unemployment Rate (MoM)","","","","1"
"Portugal","20170810 10:00:00","Global Trade Balance","","","","1"
"Portugal","20170810 10:00:00","Consumer Price Index (YoY)","","","","1"
"Portugal","20170810 10:00:00","Consumer Price Index (MoM)","","","","1"
"India","20170810 11:00:00","Trade Deficit Government","","","","1"
"United Kingdom","20170810 12:00:00","NIESR GDP Estimate (3M)","","","","2"
"United States","20170810 12:30:00","Producer Price Index (YoY)","","","","1"
"United States","20170810 12:30:00","Producer Price Index ex Food & Energy (YoY)","","","","1"
"United States","20170810 12:30:00","Producer Price Index ex Food & Energy (MoM)","","","","1"
"United States","20170810 12:30:00","Producer Price Index (MoM)","","","","1"
"United States","20170810 12:30:00","Initial Jobless Claims","","","","2"
"United States","20170810 12:30:00","Continuing Jobless Claims","","","","2"
"Canada","20170810 12:30:00","New Housing Price Index (YoY)","","","","1"
"Canada","20170810 12:30:00","New Housing Price Index (MoM)","","","","1"
"Russia","20170810 13:00:00","Central Bank Reserves $","","","","1"
"United States","20170810 14:00:00","Fed's William Dudley speech","","","","2"
"United States","20170810 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20170810 17:00:00","30-Year Bond Auction","","","","1"
"United States","20170810 18:00:00","Monthly Budget Statement","","","","2"
"New Zealand","20170810 22:30:00","Business NZ PMI","","","","2"
"New Zealand","20170810 22:45:00","Food Price Index (MoM)","","","","1"
"Australia","20170810 23:30:00","RBA's Governor Philip Lowe Speech","","","","3"
