"country","date","name","actual","consensus","previous","volatility"
"Australia","20170706 01:30:00","Trade Balance","","","","2"
"Australia","20170706 01:30:00","Imports","","","","2"
"Australia","20170706 01:30:00","Exports","","","","2"
"Germany","20170706 06:00:00","Factory Orders n.s.a. (YoY)","","","","1"
"Germany","20170706 06:00:00","Factory Orders s.a. (MoM)","","","","1"
"Switzerland","20170706 07:15:00","Consumer Price Index (YoY)","","","","1"
"Switzerland","20170706 07:15:00","Consumer Price Index (MoM)","","","","1"
"United States","20170706 07:45:00","FOMC Member Williams speech","","","","1"
"Spain","20170706 08:50:00","5-y Bond Auction","","","","1"
"United Kingdom","20170706 09:00:00","10-y Bond Auction","","","","1"
"Greece","20170706 09:00:00","Unemployment Rate (MoM)","","","","1"
"France","20170706 09:00:00","10-y Bond Auction","","","","1"
"European Monetary Union","20170706 10:00:00","ECB's Praet Speech","","","","2"
"United States","20170706 11:00:00","MBA Mortgage Applications","","","","1"
"United States","20170706 11:30:00","Challenger Job Cuts (YoY)","","","","1"
"European Monetary Union","20170706 11:30:00","ECB Monetary Policy Meeting Accounts","","","","3"
"United States","20170706 12:15:00","ADP Employment Change","","","","2"
"United States","20170706 12:30:00","Trade Balance","","","","2"
"United States","20170706 12:30:00","Continuing Jobless Claims","","","","2"
"United States","20170706 12:30:00","Initial Jobless Claims","","","","2"
"Canada","20170706 12:30:00","Building Permits (MoM)","","","","1"
"Canada","20170706 12:30:00","International Merchandise Trade","","","","1"
"Canada","20170706 12:30:00","Exports","","","","1"
"Canada","20170706 12:30:00","Imports","","","","1"
"Russia","20170706 13:00:00","Consumer Price Index (MoM)","","","","1"
"Russia","20170706 13:00:00","Central Bank Reserves $","","","","1"
"United States","20170706 13:45:00","Markit Services PMI","","","","2"
"United States","20170706 13:45:00","Markit PMI Composite","","","","2"
"United States","20170706 14:00:00","ISM Non-Manufacturing PMI","","","","2"
"United States","20170706 14:00:00","FOMC Member Powell Speech","","","","2"
"United States","20170706 14:00:00","IBD/TIPP Economic Optimism (MoM)","","","","1"
"United States","20170706 15:00:00","EIA Crude Oil Stocks change","","","","1"
"United States","20170706 23:30:00","Fed's Stanley Fischer speech","","","","2"
"Australia","20170706 23:30:00","AiG Performance of Construction Index","","","","2"
"Japan","20170706 23:50:00","JP Foreign Reserves","","","","1"
