"country","date","name","actual","consensus","previous","volatility"
"United States","20160927 00:00:00","OPEC meeting","","","","2"
"Russia","20160927 00:00:00","Gross Domestic Product Monthly (YoY)","","","","1"
"Germany","20160927 06:00:00","Import Price Index (MoM)","","","","1"
"Germany","20160927 06:00:00","Import Price Index (YoY)","","","","1"
"Italy","20160927 08:00:00","Industrial Sales s.a. (MoM)","","","","1"
"Italy","20160927 08:00:00","Industrial Sales n.s.a. (YoY)","","","","1"
"Italy","20160927 08:00:00","Industrial Orders s.a (MoM)","","","","1"
"Italy","20160927 08:00:00","Industrial Orders n.s.a (YoY)","","","","1"
"European Monetary Union","20160927 08:00:00","Private loans (YoY)","","","","1"
"European Monetary Union","20160927 08:00:00","M3 Money Supply (YoY)","","","","1"
"European Monetary Union","20160927 08:00:00","M3 Money Supply (3m)","","","","1"
"United Kingdom","20160927 10:00:00","CBI Distributive Trades Survey - Realized (MoM)","","","","1"
"United States","20160927 12:55:00","Redbook index (MoM)","","","","1"
"United States","20160927 12:55:00","Redbook index (YoY)","","","","1"
"United States","20160927 13:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","","","2"
" $"","20160927 13:00:00",""Trade Balance s/a","","","","Mexico"
" $"","20160927 13:00:00",""Trade Balance","","","","Mexico"
"United States","20160927 13:45:00","Markit Services PMI","","","","2"
"United States","20160927 13:45:00","Markit PMI Composite","","","","2"
"United States","20160927 14:00:00","Consumer Confidence","","","","2"
"United States","20160927 14:00:00","Richmond Fed Manufacturing Index","","","","1"
"United States","20160927 15:15:00","Fed's Stanley Fischer speech","","","","2"
"United States","20160927 15:30:00","4-Week Bill Auction","","","","1"
"United States","20160927 20:30:00","API Weekly Crude Oil Stocks","","","","1"
