"country","date","name","actual","consensus","previous","volatility"
"Russia","20170308 00:00:00","Women's Day","","","","0"
"China","20170308 02:00:00","Imports (YoY)","","","","2"
"China","20170308 02:00:00","Trade Balance CNY","","","","2"
"China","20170308 02:00:00","Exports (YoY) CNY","","","","2"
"China","20170308 02:00:00","Trade Balance USD","","","","2"
"China","20170308 02:00:00","Exports (YoY)","","","","2"
"China","20170308 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Japan","20170308 05:00:00","Coincident Index","","","","2"
"Japan","20170308 05:00:00","Leading Economic Index","","","","2"
"Japan","20170308 05:00:00","Eco Watchers Survey: Current","","","","2"
"Japan","20170308 05:00:00","Eco Watchers Survey: Outlook","","","","2"
"Russia","20170308 06:00:00","Consumer Price Index (MoM)","","","","1"
"Germany","20170308 07:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","","1"
"Germany","20170308 07:00:00","Industrial Production s.a. (MoM)","","","","1"
"France","20170308 07:45:00","Trade Balance EUR","","","","1"
" EUR"","20170308 07:45:00",""Exports","","","","France"
" EUR"","20170308 07:45:00",""Imports","","","","France"
"France","20170308 07:45:00","Current Account","","","","1"
"Spain","20170308 08:00:00","Industrial Output Cal Adjusted (YoY)","","","","1"
"Switzerland","20170308 08:15:00","Consumer Price Index (YoY)","","","","2"
"Switzerland","20170308 08:15:00","Consumer Price Index (MoM)","","","","2"
"Brazil","20170308 11:00:00","Industrial Output (MoM)","","","","1"
"Brazil","20170308 11:00:00","Industrial Output (YoY)","","","","1"
"United States","20170308 12:00:00","MBA Mortgage Applications","","","","1"
"United States","20170308 13:15:00","ADP Employment Change","","","","2"
"Canada","20170308 13:15:00","Housing Starts s.a (YoY)","","","","2"
"United States","20170308 13:30:00","Unit Labor Costs","","","","2"
"United States","20170308 13:30:00","Nonfarm Productivity","","","","2"
"Canada","20170308 13:30:00","Labor Productivity (QoQ)","","","","1"
"Canada","20170308 13:30:00","Building Permits (MoM)","","","","1"
"United States","20170308 14:00:00","Wholesale Inventories","","","","1"
"United States","20170308 15:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20170308 18:00:00","10-Year Note Auction","","","","2"
"Japan","20170308 23:50:00","Money Supply M2+CD (YoY)","","","","0"
"Japan","20170308 23:50:00","Foreign bond investment","","","","2"
"Japan","20170308 23:50:00","Foreign investment in Japan stocks","","","","2"
