"country","date","name","actual","consensus","previous","volatility"
"Japan","20160710 00:00:00","Japan's House of Councillors election","","","","2"
"China","20160710 01:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"China","20160710 01:30:00","Producer Price Index (YoY)","","","","2"
"China","20160710 01:30:00","Consumer Price Index (MoM)","","","","2"
"China","20160710 01:30:00","Consumer Price Index (YoY)","","","","2"
"New Zealand","20160710 22:45:00","Electronic Card Retail Sales (YoY)","","","","2"
"New Zealand","20160710 22:45:00","Electronic Card Retail Sales  (MoM)","","","","2"
"Japan","20160710 23:50:00","Money Supply M2+CD (YoY)","","","","1"
"Japan","20160710 23:50:00","Machinery Orders (MoM)","","","","1"
"Japan","20160710 23:50:00","Machinery Orders (YoY)","","","","1"
