"country","date","name","actual","consensus","previous","volatility"
"Australia","20121204 00:30:00","Current Account Balance","",""," -11.800 ","2"
"Japan","20121204 01:30:00","Labor Cash Earnings (YoY)","","0.400  %","0.000  %","2"
"Australia","20121204 03:30:00","RBA Interest Rate Decision","","3.000  %","3.250  %","2"
"Australia","20121204 03:30:00","RBA Rate Statement","","","","2"
"European Monetary Union","20121204 09:00:00","EcoFin Meeting","","","","2"
"United Kingdom","20121204 09:30:00","PMI Construction",""," 50.500 "," 50.900 ","2"
"European Monetary Union","20121204 10:00:00","Producer Price Index (MoM)","","0.000  %","0.200  %","2"
"European Monetary Union","20121204 10:00:00","Producer Price Index (YoY)","","2.500  %","2.700  %","2"
"Singapore","20121204 13:30:00","Purchasing Managers Index","",""," 48.300 ","1"
"United States","20121204 13:55:00","Redbook index (MoM)","","","0.800  %","1"
"United States","20121204 13:55:00","Redbook index (YoY)","","","4.500  %","1"
"Canada","20121204 14:00:00","BoC Interest Rate Decision","","1.000  %","1.000  %","3"
"Canada","20121204 14:00:00","BOC Rate Statement","","","","3"
"Mexico","20121204 14:00:00","Consumer Confidence","",""," 94.900 ","1"
"Mexico","20121204 14:00:00","Consumer Confidence s.a","",""," 96.800 ","1"
"United States","20121204 14:45:00","ISM New York index","",""," 45.900 ","1"
"Denmark","20121204 15:00:00","Currency Reserves","",""," 513.500 ","1"
"United States","20121204 15:45:00","Fed's Tarullo speech","","","","1"
"Australia","20121204 22:30:00","AiG Performance of Services Index","",""," 42.800 ","2"
