"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20141209 00:01:00","BRC Retail Sales Monitor - All (YoY)","","0.800  %","0.000  %","1"
"Japan","20141209 06:00:00","Machine Tool Orders (YoY)","","","31.200  %","2"
"Switzerland","20141209 06:45:00","Unemployment Rate s.a (MoM)","","","3.200  %","2"
"Germany","20141209 07:00:00","Trade Balance s.a.","","€ 18.500 ","€ 18.500 ","2"
"United Kingdom","20141209 09:30:00","Industrial Production (YoY)","","1.800  %","1.500  %","2"
"United Kingdom","20141209 09:30:00","Industrial Production (MoM)","","0.200  %","0.600  %","1"
"United Kingdom","20141209 09:30:00","Manufacturing Production (MoM)","","0.200  %","0.400  %","1"
"United Kingdom","20141209 09:30:00","Manufacturing Production (YoY)","","3.200  %","2.900  %","2"
"United States","20141209 13:55:00","Redbook index (YoY)","","","4.800  %","1"
"United States","20141209 13:55:00","Redbook index (MoM)","","","-0.600  %","1"
"Mexico","20141209 14:00:00","12-Month Inflation","","","4.300  %","1"
"Mexico","20141209 14:00:00","Core Inflation","","","0.170  %","1"
"Mexico","20141209 14:00:00","Headline Inflation","","","0.550  %","1"
"United States","20141209 15:00:00","IBD/TIPP Economic Optimism (MoM)","",""," 46.400 ","1"
"United States","20141209 15:00:00","JOLTS Job Openings",""," 4.823 "," 4.735 ","1"
"United Kingdom","20141209 15:00:00","NIESR GDP Estimate (3M)","","","0.700  %","2"
"United States","20141209 15:00:00","Wholesale Inventories","","0.300  %","0.300  %","2"
"United States","20141209 16:30:00","52-Week Bill auction","","","0.140  %","1"
"United States","20141209 18:00:00","3-Year Note Auction","","","0.998  %","1"
"South Korea","20141209 21:00:00","Export Price Growth (YoY)","","","-4.100  %","1"
"South Korea","20141209 21:00:00","Import Price Growth (YoY)","","","-7.400  %","1"
"South Korea","20141209 23:00:00","Unemployment Rate","","","3.500  %","1"
"Australia","20141209 23:30:00","Westpac Consumer Confidence","","","1.900  %","1"
"Australia","20141209 23:30:00","Westpac Consumer Confidence Index","",""," 96.600 ","1"
"Japan","20141209 23:50:00","BSI Large Manufacturing (QoQ)","",""," 12.700 ","2"
"Japan","20141209 23:50:00","Domestic Corporate Goods Price Index (YoY)","","2.700  %","2.900  %","1"
"Japan","20141209 23:50:00","Domestic Corporate Goods Price Index (MoM)","0.000  %","-0.200  %","-0.800  %","1"
