"country","date","name","actual","consensus","previous","volatility"
"Japan","20160509 00:00:00","Labor Cash Earnings (YoY)","","","","1"
"Australia","20160509 01:30:00","ANZ Job Advertisements","","","","1"
"China","20160509 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"China","20160509 03:00:00","Foreign Exchange Reserves (MoM)","","","","1"
"Japan","20160509 05:00:00","Consumer Confidence Index","","","","1"
"Germany","20160509 06:00:00","Factory Orders s.a. (MoM)","","","","1"
"Germany","20160509 06:00:00","Factory Orders n.s.a. (YoY)","","","","1"
"United Kingdom","20160509 07:00:00","Halifax House Prices (MoM)","","","","1"
"United Kingdom","20160509 07:00:00","Halifax House Prices (3m/YoY)","","","","1"
"Switzerland","20160509 07:15:00","Consumer Price Index (MoM)","","","","2"
"Switzerland","20160509 07:15:00","Consumer Price Index (YoY)","","","","2"
"European Monetary Union","20160509 08:30:00","Sentix Investor Confidence","","","","1"
"United States","20160509 09:10:00","Fed's Evans Speech","","","","1"
"European Monetary Union","20160509 12:00:00","Eurogroup meeting","","","","2"
"Canada","20160509 12:15:00","Housing Starts s.a (YoY)","","","","2"
"United States","20160509 14:00:00","Labor Market Conditions Index","","","","2"
"United States","20160509 15:30:00","3-Month Bill Auction","","","","1"
"United States","20160509 15:30:00","6-Month Bill Auction","","","","1"
"United Kingdom","20160509 23:01:00","BRC Retail Sales Monitor - All (YoY)","","","","2"
"New Zealand","20160509 23:45:00","Electronic Card Retail Sales (YoY)","","","","2"
"New Zealand","20160509 23:45:00","Electronic Card Retail Sales  (MoM)","","","","2"
