"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20170526 00:00:00","G7 Meeting","","","","3"
"United States","20170526 06:45:00","Fed's Bullard speech","","","","1"
"Italy","20170526 08:00:00","Consumer Confidence","","","","1"
"Italy","20170526 08:00:00","Business Confidence","","","","1"
"India","20170526 11:30:00","Bank Loan Growth","","","","1"
" USD"","20170526 11:30:00",""FX Reserves","","","","India"
"United States","20170526 12:30:00","Gross Domestic Product Price Index","","","","2"
"United States","20170526 12:30:00","Gross Domestic Product Annualized","","","","3"
"United States","20170526 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","2"
"United States","20170526 12:30:00","Core Personal Consumption Expenditures (QoQ)","","","","2"
"United States","20170526 12:30:00","Durable Goods Orders ex Transportation","","","","3"
"United States","20170526 12:30:00","Durable Goods Orders","","","","3"
"Mexico","20170526 13:00:00","Jobless Rate s.a","","","","1"
"Mexico","20170526 13:00:00","Jobless Rate","","","","1"
"United States","20170526 14:00:00","Michigan Consumer Sentiment Index","","","","1"
"Brazil","20170526 14:30:00","Nominal Budget Balance","","","","1"
"Brazil","20170526 14:30:00","Primary Budget Surplus","","","","1"
"United States","20170526 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20170526 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20170526 19:30:00","CFTC USD NC net positions","","","","1"
"United States","20170526 19:30:00","CFTC Oil NC net positions","","","","1"
"United Kingdom","20170526 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20170526 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20170526 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20170526 19:30:00","CFTC AUD NC net positions","","","","1"
