"country","date","name","actual","consensus","previous","volatility"
"Australia","20121206 00:30:00","Employment Change s.a.",""," 0.000 "," 10.700 ","2"
"Australia","20121206 00:30:00","Unemployment Rate s.a.","","5.500  %","5.400  %","2"
"Switzerland","20121206 06:45:00","Unemployment Rate n.s.a (MoM)","","3.100  %","2.900  %","2"
"Switzerland","20121206 08:15:00","Consumer Price Index (MoM)","","0.000  %","0.100  %","2"
"Switzerland","20121206 08:15:00","Consumer Price Index (YoY)","","0.000  %","-0.200  %","2"
"United Kingdom","20121206 09:30:00","Total Trade Balance","","","£ -2.699 ","2"
"United Kingdom","20121206 09:30:00","Goods Trade Balance","","£ -8.800 ","£ -8.368 ","2"
"United Kingdom","20121206 09:30:00","Trade Balance; non-EU","","£ -4.200 ","£ -3.972 ","2"
"European Monetary Union","20121206 10:00:00","Gross Domestic Product s.a. (QoQ)","","-0.100  %","-0.200  %","2"
"European Monetary Union","20121206 10:00:00","Gross Domestic Product s.a. (YoY)","","-0.600  %","-0.400  %","2"
"Germany","20121206 11:00:00","Factory Orders n.s.a. (YoY)","","","-4.700  %","2"
"United Kingdom","20121206 12:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","3"
"United Kingdom","20121206 12:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","3"
"United States","20121206 12:30:00","Challenger Job Cuts (YoY)","",""," 47.724 ","1"
"European Monetary Union","20121206 12:45:00","ECB Interest Rate Decision","","0.750  %","0.750  %","3"
"Canada","20121206 13:30:00","Building Permits (MoM)","","2.600  %","-13.200  %","1"
"European Monetary Union","20121206 13:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20121206 13:30:00","Initial Jobless Claims",""," 380.000 "," 393.000 ","1"
"United States","20121206 13:30:00","Continuing Jobless Claims",""," 3.275 "," 3.287 ","1"
"Canada","20121206 15:00:00","Ivey Purchasing Managers Index","",""," 58.300 ","2"
"Canada","20121206 15:00:00","Ivey Purchasing Managers Index s.a",""," 58.600 "," 58.300 ","2"
"Canada","20121206 15:30:00","BoC Review","","","","2"
"United States","20121206 15:30:00","EIA Natural Gas Storage change","",""," 4.000 ","1"
"Austria","20121206 23:00:00","Trade Balance","","","€ -698.900 ","1"
"Australia","20121206 23:30:00","AiG Performance of Construction Index","",""," 35.800 ","2"
"Japan","20121206 23:50:00","JP Foreign Reserves","","","$ 1,274.200 ","1"
