"country","date","name","actual","consensus","previous","volatility"
"Australia","20150416 01:00:00","Consumer Inflation Expectation","3.400  %","","3.200  %","2"
"Australia","20150416 01:30:00","Employment Change s.a."," 37.700 K"," 15.000 K"," 41.900 K","3"
"Australia","20150416 01:30:00","Fulltime employment"," 31.500 K",""," 41.900 K","2"
"Australia","20150416 01:30:00","Participation Rate","64.800  %","64.600  %","64.700  %","1"
"Australia","20150416 01:30:00","Part-time employment"," 6.200 ",""," 5.300 ","1"
"Australia","20150416 01:30:00","Unemployment Rate s.a.","6.100  %","6.300  %","6.200  %","3"
"Australia","20150416 01:30:00","New Motor Vehicle Sales (YoY)","4.400  %","","4.000  %","1"
"Australia","20150416 01:30:00","New Motor Vehicle Sales (MoM)","0.500  %","","2.700  %","1"
"Australia","20150416 01:30:00","RBA Foreign Exchange Transaction"," 1,355.000 M",""," 409.000 M","1"
"China","20150416 02:01:00","FDI - Foreign Direct Investment (YTD) (YoY)","11.300  %","","17.000  %","2"
"Poland","20150416 12:00:00","Net Inflation","0.200  %","","0.400  %","1"
"United States","20150416 12:30:00","Housing Starts (MoM)"," 0.926 M"," 1.040 M"," 0.897 M","2"
"United States","20150416 12:30:00","Building Permits (MoM)"," 1.039 M"," 1.080 M"," 1.092 M","2"
"United States","20150416 12:30:00","Initial Jobless Claims"," 294.000 K"," 280.000 K"," 282.000 K","2"
"United States","20150416 12:30:00","Continuing Jobless Claims"," 2.268 M"," 2.312 M"," 2.308 M","2"
"Russia","20150416 13:00:00","Central Bank Reserves $","$ 354.100 B","","$ 355.300 B","1"
"United States","20150416 14:00:00","Philadelphia Fed Manufacturing Survey",""," 6.000 "," 5.000 ","2"
"United States","20150416 14:30:00","EIA Natural Gas Storage change",""," 53.000 "," 15.000 ","1"
"United States","20150416 17:00:00","Fed's Lockhart speech","","","","1"
"United States","20150416 17:10:00","FOMC Member Mester speech","","","","1"
"United States","20150416 17:30:00","Federal Reserve Bank of Boston President Rosengren Speech","","","","1"
"United States","20150416 19:00:00","Fed's Stanley Fischer speech","","","","2"
"Chile","20150416 22:00:00","BCCH Interest Rate","","","3.000  %","1"
