"country","date","name","actual","consensus","previous","volatility"
"Australia","20130808 01:30:00","Employment Change s.a.",""," 5,000.000 "," 10,300.000 ","2"
"Australia","20130808 01:30:00","Fulltime employment","",""," -4,400.000 ","2"
"Australia","20130808 01:30:00","Unemployment Rate s.a.","","5.800  %","5.700  %","2"
"China","20130808 01:30:00","Trade Balance",""," 26.200 "," 27.100 ","2"
"Japan","20130808 03:00:00","BoJ Interest Rate Decision","","","0.100  %","2"
"Japan","20130808 03:00:00","BoJ Monetary Policy Statement ","","","","2"
"Japan","20130808 05:00:00","Eco Watchers Survey: Current",""," 53.500 "," 53.000 ","2"
"Japan","20130808 05:00:00","Eco Watchers Survey: Outlook",""," 54.100 "," 53.600 ","2"
"Switzerland","20130808 05:45:00","Unemployment Rate s.a (MoM)","","3.200  %","3.200  %","2"
"European Monetary Union","20130808 08:00:00","ECB Monthly Report","","","","2"
"Chile","20130808 12:00:00","Consumer Price Index (Inflation) (MoM)","","","0.600  %","1"
"United States","20130808 12:30:00","Initial Jobless Claims",""," 336.000 "," 326.000 ","2"
"United States","20130808 12:30:00","Continuing Jobless Claims",""," 2.950 "," 2.951 ","1"
"Canada","20130808 12:30:00","New Housing Price Index (MoM)","","0.100  %","0.100  %","1"
"Canada","20130808 12:30:00","New Housing Price Index (YoY)","","","1.800  %","2"
"Mexico","20130808 13:00:00","12-Month Inflation","","","4.090  %","1"
"Mexico","20130808 13:00:00","Core Inflation","","","0.130  %","1"
"Mexico","20130808 13:00:00","Headline Inflation","","","-0.060  %","1"
"United States","20130808 14:30:00","EIA Natural Gas Storage change","",""," 59.000 ","1"
"United States","20130808 17:00:00","30-Year Bond Auction","","","3.660  %","1"
"Austria","20130808 22:00:00","Trade Balance","","","€ 45.500 ","1"
"New Zealand","20130808 22:45:00","Electronic Card Retail Sales  (MoM)","","0.400  %","1.100  %","2"
"New Zealand","20130808 22:45:00","Electronic Card Retail Sales (YoY)","","","5.100  %","1"
"Japan","20130808 23:50:00","Money Supply M2+CD (YoY)","","3.800  %","3.800  %","1"
"Japan","20130808 23:50:00","Tertiary Industry Index (MoM)","","-0.400  %","1.200  %","2"
