"country","date","name","actual","consensus","previous","volatility"
"Australia","20131107 00:30:00","Unemployment Rate s.a.","","5.700  %","5.600  %","2"
"Australia","20131107 00:30:00","Employment Change s.a.",""," 10,000.000 "," 9,100.000 ","2"
"Australia","20131107 00:30:00","Fulltime employment","",""," 5,000.000 ","2"
"Japan","20131107 05:00:00","Bank of Japan Monthly Economic Survey","","","","2"
"Japan","20131107 05:00:00","Leading Economic Index",""," 109.000 "," 106.800 ","2"
"Japan","20131107 05:00:00","Coincident Index",""," 108.300 "," 107.600 ","2"
"Switzerland","20131107 06:45:00","SECO Consumer Climate (3m)",""," -4.000 "," -9.000 ","2"
"Germany","20131107 11:00:00","Industrial Production s.a. (MoM)","","0.200  %","1.400  %","2"
"Germany","20131107 11:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","0.300  %","2"
"United Kingdom","20131107 12:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","3"
"United Kingdom","20131107 12:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","3"
"Czech Republic","20131107 12:00:00","CNB Interest Rate Decision","","","0.050  %","1"
"European Monetary Union","20131107 12:45:00","ECB Interest Rate Decision","","0.500  %","0.500  %","3"
"Poland","20131107 13:00:00","Central Bank FX Reserves","","","€ 79.100 ","1"
"European Monetary Union","20131107 13:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20131107 13:30:00","Gross Domestic Product Price Index","","1.400  %","0.600  %","2"
"United States","20131107 13:30:00","Gross Domestic Product Annualized","","2.000  %","2.500  %","3"
"United States","20131107 13:30:00","Initial Jobless Claims",""," 335.000 "," 340.000 ","2"
"United States","20131107 13:30:00","Continuing Jobless Claims",""," 2.875 "," 2.881 ","1"
"United States","20131107 13:30:00","Personal Consumption Expenditures Prices (QoQ)","","2.000  %","-0.100  %","3"
"United States","20131107 13:30:00","Core Personal Consumption Expenditures (QoQ)","","1.500  %","0.600  %","2"
"Chile","20131107 13:30:00","Trade Balance","","","$ -220.000 ","1"
"Mexico","20131107 14:00:00","12-Month Inflation","","","3.390  %","1"
"Mexico","20131107 14:00:00","Core Inflation","","","0.320  %","1"
"Mexico","20131107 14:00:00","Headline Inflation","","","0.380  %","1"
"Hungary","20131107 15:00:00","Budget Balance","",""," 12.100 ","1"
"Turkey","20131107 15:00:00","Treasury Cash Balance","",""," -9.230 ","1"
"United States","20131107 15:30:00","EIA Natural Gas Storage change",""," 40.000 "," 38.000 ","1"
"United States","20131107 18:50:00","FOMC Member Stein Speech","","","","1"
"European Monetary Union","20131107 19:00:00","ECB President Draghi's Speech","","","","2"
"United States","20131107 20:00:00","Consumer Credit Change","","$ 12.000 ","$ 13.630 ","2"
"Japan","20131107 23:50:00","Foreign bond investment","","","¥ 1,036.600 ","2"
"Japan","20131107 23:50:00","Foreign investment in Japan stocks","","","¥ -8.000 ","2"
