"country","date","name","actual","consensus","previous","volatility"
"Japan","20170823 00:30:00","Nikkei Manufacturing PMI","","","","1"
"European Monetary Union","20170823 07:00:00","ECB President Draghi's Speech","","","","3"
"France","20170823 07:00:00","Markit Manufacturing PMI","","","","1"
"France","20170823 07:00:00","Markit Services PMI","","","","1"
"France","20170823 07:00:00","Markit PMI Composite","","","","1"
"Germany","20170823 07:30:00","Markit PMI Composite","","","","2"
"Germany","20170823 07:30:00","Markit Services PMI","","","","2"
"Germany","20170823 07:30:00","Markit Manufacturing PMI","","","","2"
"European Monetary Union","20170823 08:00:00","Markit Manufacturing PMI","","","","2"
"European Monetary Union","20170823 08:00:00","Markit Services PMI","","","","2"
"European Monetary Union","20170823 08:00:00","Markit PMI Composite","","","","2"
"Germany","20170823 09:30:00","10-y Bond Auction","","","","2"
"United States","20170823 11:00:00","MBA Mortgage Applications","","","","1"
"India","20170823 11:30:00","M3 Money Supply","","","","1"
"Brazil","20170823 12:00:00","Mid-month Inflation","","","","1"
"Mexico","20170823 13:00:00","Retail Sales (YoY)","","","","1"
"Mexico","20170823 13:00:00","Retail Sales (MoM)","","","","1"
"United States","20170823 13:05:00","FOMC Member Kaplan Speech","","","","2"
"Brazil","20170823 13:30:00","Current Account","","","","1"
"United States","20170823 13:45:00","Markit Manufacturing PMI","","","","2"
"United States","20170823 13:45:00","Markit PMI Composite","","","","2"
"United States","20170823 13:45:00","Markit Services PMI","","","","2"
"United States","20170823 14:00:00","New Home Sales (MoM)","","","","2"
"United States","20170823 14:00:00","New Home Sales Change (MoM)","","","","2"
"European Monetary Union","20170823 14:00:00","Consumer Confidence","","","","1"
"United States","20170823 14:30:00","EIA Crude Oil Stocks change","","","","2"
"New Zealand","20170823 22:45:00","Trade Balance (MoM)","","","","2"
"New Zealand","20170823 22:45:00","Imports","","","","2"
"New Zealand","20170823 22:45:00","Trade Balance (YoY)","","","","2"
"New Zealand","20170823 22:45:00","Exports","","","","2"
"Japan","20170823 23:50:00","Foreign bond investment","","","","2"
"Japan","20170823 23:50:00","Foreign investment in Japan stocks","","","","2"
