"country","date","name","actual","consensus","previous","volatility"
"Russia","20120613 00:00:00","Gross Domestic Product Quarterly (YoY)","","","4.800  %","1"
"Australia","20120613 00:30:00","Westpac Consumer Confidence","0.300  %","","0.800  %","2"
"Australia","20120613 00:30:00","Westpac Consumer Confidence Index"," 95.600 ",""," 95.300 ","1"
"France","20120613 05:30:00","Consumer Price Index (EU norm) final (MoM)","-0.100  %","0.000  %","0.200  %","2"
"France","20120613 05:30:00","Consumer Price Index (EU norm) final (YoY)","2.000  %","2.000  %","2.100  %","2"
"France","20120613 05:30:00","Inflation ex-tobacco (MoM)","-0.100  %","","0.100  %","2"
"Germany","20120613 06:00:00","Consumer Price Index (YoY)","1.900  %","1.900  %","2.100  %","3"
"Germany","20120613 06:00:00","Consumer Price Index (MoM)","-0.200  %","-0.200  %","0.200  %","2"
"Germany","20120613 06:00:00","Harmonised Index of Consumer Prices (MoM)","-0.200  %","-0.300  %","0.100  %","2"
"Germany","20120613 06:00:00","Harmonised Index of Consumer Prices (YoY)","2.200  %","2.100  %","2.200  %","3"
"France","20120613 06:45:00","Current Account","€ -4.200 B","","€ -4.400 B","2"
"Spain","20120613 07:00:00","Consumer Price Index (MoM)","-0.100  %","-0.200  %","1.400  %","2"
"Spain","20120613 07:00:00","Consumer Price Index (YoY)","1.900  %","1.900  %","2.100  %","1"
"Spain","20120613 07:00:00","HICP (MoM)","-0.200  %","-0.200  %","1.100  %","2"
"Spain","20120613 07:00:00","HICP (YoY)","1.900  %","1.900  %","2.000  %","2"
"Slovakia","20120613 07:00:00","Core Inflation (MoM)","0.200  %","","0.300  %","1"
"Slovakia","20120613 07:00:00","Core Inflation (YoY)","2.200  %","","2.400  %","1"
"Slovakia","20120613 07:00:00","Headline Inflation (MoM)","0.100  %","","0.300  %","1"
"Slovakia","20120613 07:00:00","Headline Inflation (YoY)","3.400  %","","3.600  %","1"
"Switzerland","20120613 07:15:00","Producer and Import Prices (MoM)","-0.200  %","-0.200  %","-0.100  %","1"
"Switzerland","20120613 07:15:00","Producer and Import Prices (YoY)","-2.300  %","-2.200  %","-2.300  %","1"
"Iceland","20120613 08:00:00","CBI Interest Rate Decision","","","5.500  %","1"
"Italy","20120613 08:00:00","Consumer Price Index (EU Norm) (YoY)","","3.500  %","3.700  %","1"
"Italy","20120613 08:00:00","Consumer Price Index (EU Norm) (MoM)","","0.000  %","0.900  %","1"
"European Monetary Union","20120613 09:00:00","Industrial Production w.d.a. (YoY)","","-2.700  %","-2.200  %","2"
"European Monetary Union","20120613 09:00:00","Industrial Production s.a. (MoM)","","-1.000  %","-0.300  %","1"
"Germany","20120613 10:22:00","German 10-y Bond Auction","","","1.470  %","2"
"United States","20120613 11:00:00","MBA Mortgage Applications","","","1.300  %","1"
"India","20120613 11:30:00","M3 Money Supply","","","13.300  %","1"
"Poland","20120613 12:00:00","Consumer Price Index (YoY)","","","4.000  %","1"
"United States","20120613 12:30:00","Producer Price Index (YoY)","","1.100  %","1.900  %","2"
"United States","20120613 12:30:00","Producer Price Index (MoM)","","-0.600  %","-0.200  %","1"
"United States","20120613 12:30:00","Producer Price Index ex Food & Energy (MoM)","","0.200  %","0.200  %","1"
"United States","20120613 12:30:00","Producer Price Index ex Food & Energy (YoY)","","2.800  %","2.700  %","2"
"United States","20120613 12:30:00","Retail Sales (MoM)","","-0.200  %","0.100  %","3"
"United States","20120613 12:30:00","Retail Sales ex Autos (MoM)","","0.000  %","0.100  %","2"
"United States","20120613 14:00:00","Business Inventories","","0.300  %","0.300  %","2"
"United States","20120613 14:00:00","EIA Crude Oil Stocks change",""," -1.411 "," -0.111 ","1"
"Argentina","20120613 19:00:00","Consumer Price Index (MoM)","","","0.900  %","1"
"New Zealand","20120613 21:00:00","RBNZ Interest Rate Decision","","2.500  %","2.500  %","3"
"New Zealand","20120613 21:00:00","RBNZ Press Conference","","","","3"
"New Zealand","20120613 22:45:00","Food Price Index (MoM)","","","-0.100  %","1"
