"country","date","name","actual","consensus","previous","volatility"
"Germany","20150522 06:00:00","German GDP (QoQ)  (Q1)","German GDP (QoQ)  (Q1)","0.3%","0.3%","2"
"Germany","20150522 06:00:00","German GDP (YoY)  (Q1)","German GDP (YoY)  (Q1)","1.1%","1.0%","2"
"Japan","20150522 06:30:00","BoJ Press Conference","BoJ Press Conference","","","2"
"Germany","20150522 08:00:00","German Business Expectations  (May)","German Business Expectations  (May)","","103.1","2"
"Germany","20150522 08:00:00","German Current Assessment  (May)","German Current Assessment  (May)","","113.5","2"
"Germany","20150522 08:00:00","German Ifo Business Climate Index  (May)","German Ifo Business Climate Index  (May)","","108.3","2"
"European Monetary Union","20150522 08:00:00","ECB President Draghi Speaks","ECB President Draghi Speaks","","","2"
"United Kingdom","20150522 08:30:00","Public Sector Net Borrowing  (Apr)","Public Sector Net Borrowing  (Apr)","","7.80B","1"
"United Kingdom","20150522 08:30:00","Public Sector Net Cash Requirement  (Apr)","Public Sector Net Cash Requirement  (Apr)","","","1"
"United Kingdom","20150522 11:00:00","BoE Gov Carney Speaks","BoE Gov Carney Speaks","","","2"
"European Monetary Union","20150522 11:00:00","BoE Gov Carney Speaks","BoE Gov Carney Speaks","","","2"
"Brazil","20150522 12:00:00","Mid-Month CPI (YoY)  (May)","Mid-Month CPI (YoY)  (May)","","8.23%","1"
"Brazil","20150522 12:00:00","Mid-Month CPI (MoM)  (May)","Mid-Month CPI (MoM)  (May)","","0.59%","1"
"United States","20150522 12:30:00","Core CPI (YoY)  (Apr)","Core CPI (YoY)  (Apr)","","1.7%","2"
"United States","20150522 12:30:00","Core CPI (MoM)  (Apr)","Core CPI (MoM)  (Apr)","","0.2%","3"
"United States","20150522 12:30:00","Core CPI Index  (Apr)","Core CPI Index  (Apr)","","","1"
"United States","20150522 12:30:00","CPI (YoY)  (Apr)","CPI (YoY)  (Apr)","","-0.1%","1"
"United States","20150522 12:30:00","CPI (MoM)  (Apr)","CPI (MoM)  (Apr)","","0.1%","2"
"United States","20150522 12:30:00","CPI Index, n.s.a.  (Apr)","CPI Index, n.s.a.  (Apr)","","236.71","1"
"United States","20150522 12:30:00","Real Earnings (MoM)  (Apr)","Real Earnings (MoM)  (Apr)","","","1"
"Canada","20150522 12:30:00","Core CPI (MoM)  (Apr)","Core CPI (MoM)  (Apr)","","0.2%","3"
"Canada","20150522 12:30:00","Core CPI (YoY)  (Apr)","Core CPI (YoY)  (Apr)","","2.4%","2"
"Canada","20150522 12:30:00","Core Retail Sales (MoM)  (Mar)","Core Retail Sales (MoM)  (Mar)","","0.4%","3"
"Canada","20150522 12:30:00","CPI (MoM)  (Apr)","CPI (MoM)  (Apr)","","0.1%","2"
"Canada","20150522 12:30:00","CPI (YoY)  (Apr)","CPI (YoY)  (Apr)","","1.0%","1"
"Canada","20150522 12:30:00","Retail Sales (MoM)  (Mar)","Retail Sales (MoM)  (Mar)","","0.3%","2"
"Russia","20150522 13:00:00","Retail Sales (YoY)","Retail Sales (YoY)","","-8.1%","1"
"Russia","20150522 13:00:00","Unemployment Rate  (Apr)","Unemployment Rate  (Apr)","","6.0%","2"
"United Kingdom","20150522 13:30:00","BoE Gov Carney Speaks","BoE Gov Carney Speaks","","","3"
"Japan","20150522 13:30:00","BoJ Governor Kuroda Speaks","BoJ Governor Kuroda Speaks","","","2"
"European Monetary Union","20150522 13:30:00","ECB President Draghi Speaks","ECB President Draghi Speaks","","","3"
"United States","20150522 14:30:00","ECRI Weekly Annualized (WoW)","ECRI Weekly Annualized (WoW)","","","1"
"United States","20150522 14:30:00","ECRI Weekly Index","ECRI Weekly Index","","","1"
"United States","20150522 15:30:00","Cleveland CPI (MoM)  (Apr)","Cleveland CPI (MoM)  (Apr)","","","1"
"United States","20150522 17:00:00","Fed Chair Yellen Speaks","Fed Chair Yellen Speaks","","","3"
