"country","date","name","actual","consensus","previous","volatility"
"Australia","20140604 01:30:00","Gross Domestic Product (YoY)","","3.300  %","2.800  %","2"
"Australia","20140604 01:30:00","Gross Domestic Product (QoQ)","","1.000  %","0.800  %","2"
"Japan","20140604 01:35:00","Markit Services PMI","",""," 46.400 ","2"
"Italy","20140604 07:45:00","Markit Services PMI",""," 51.500 "," 51.100 ","2"
"Germany","20140604 07:55:00","Markit Services PMI",""," 56.400 "," 54.700 ","2"
"European Monetary Union","20140604 08:00:00","Markit Services PMI",""," 53.500 "," 53.100 ","2"
"European Monetary Union","20140604 08:00:00","Markit PMI Composite",""," 53.900 "," 54.000 ","2"
"United Kingdom","20140604 08:30:00","Markit Services PMI",""," 58.200 "," 58.700 ","2"
"European Monetary Union","20140604 09:00:00","Gross Domestic Product s.a. (YoY)","","0.900  %","0.500  %","2"
"European Monetary Union","20140604 09:00:00","Gross Domestic Product s.a. (QoQ)","","0.200  %","0.200  %","2"
"European Monetary Union","20140604 09:00:00","Producer Price Index (MoM)","","-0.100  %","-0.200  %","2"
"European Monetary Union","20140604 09:00:00","Producer Price Index (YoY)","","-1.200  %","-1.600  %","2"
"Brazil","20140604 12:00:00","Industrial Output (MoM)","","","-0.500  %","1"
"Brazil","20140604 12:00:00","Industrial Output (YoY)","","","-0.900  %","1"
"United States","20140604 12:15:00","ADP Employment Change",""," 210.000 "," 220.000 ","2"
"Canada","20140604 12:30:00","International Merchandise Trade","","$ 0.200 ","$ 0.080 ","1"
"Canada","20140604 12:30:00","Exports","","$ 42.900 ","$ 42.700 ","1"
"Canada","20140604 12:30:00","Imports","","$ 42.700 ","$ 42.620 ","1"
"United States","20140604 12:30:00","Nonfarm Productivity","","-2.700  %","2.300  %","1"
"United States","20140604 12:30:00","Unit Labor Costs","","5.000  %","-0.400  %","1"
"United States","20140604 12:30:00","Trade Balance","","$ -40.800 ","$ -40.380 ","2"
"Canada","20140604 13:00:00","BoC Interest Rate Decision","","1.000  %","1.000  %","3"
"Canada","20140604 13:00:00","BOC Rate Statement","","","","3"
"United States","20140604 13:45:00","Markit Services PMI",""," 58.400 "," 55.000 ","2"
"United States","20140604 14:00:00","ISM Non-Manufacturing PMI",""," 55.500 "," 55.200 ","2"
"United States","20140604 14:30:00","EIA Crude Oil Stocks change","",""," 1.657 ","1"
"United States","20140604 18:00:00","Fed's Beige Book","","","","2"
"Korea, Republic of","20140604 21:00:00","FX Reserves","",""," 355.850 ","1"
"Korea, Republic of","20140604 23:00:00","Gross Domestic Product Growth (QoQ) ","","","0.900  %","1"
"Korea, Republic of","20140604 23:00:00","Gross Domestic Product Growth (YoY)","","","3.700  %","1"
"Japan","20140604 23:50:00","Foreign bond investment","","","¥ 90.500 ","1"
"Japan","20140604 23:50:00","Foreign investment in Japan stocks","","","¥ 32.600 ","1"
