"country","date","name","actual","consensus","previous","volatility"
"Australia","20130606 01:30:00","Trade Balance",""," 215.000 "," 307.000 ","2"
"Switzerland","20130606 07:15:00","Consumer Price Index (YoY)","","-0.600  %","-0.600  %","2"
"Germany","20130606 10:00:00","Factory Orders n.s.a. (YoY)","","-0.200  %","-0.400  %","2"
"United Kingdom","20130606 11:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","2"
"European Monetary Union","20130606 11:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","2"
"United Kingdom","20130606 11:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","2"
"European Monetary Union","20130606 11:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","2"
"European Monetary Union","20130606 11:45:00","ECB Interest Rate Decision","","0.500  %","0.500  %","2"
"United States","20130606 12:00:00","Philadelphia Fed's Plosser speech","","","","1"
"European Monetary Union","20130606 12:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20130606 12:30:00","FOMC Member Raskin Speech","","","","1"
"United States","20130606 12:30:00","Initial Jobless Claims",""," 345.000 "," 354.000 ","2"
"United States","20130606 12:30:00","Continuing Jobless Claims",""," 2.975 "," 2.986 ","1"
"Hungary","20130606 14:00:00","Budget Balance","",""," -154.100 ","1"
"Canada","20130606 14:00:00","Ivey Purchasing Managers Index s.a",""," 57.000 "," 52.200 ","2"
"Canada","20130606 14:00:00","Ivey Purchasing Managers Index","",""," 50.900 ","2"
"United States","20130606 14:30:00","EIA Natural Gas Storage change",""," 101.000 "," 88.000 ","1"
"Japan","20130606 15:00:00","JP Foreign Reserves","","","$ 1,258.000 ","1"
"Austria","20130606 22:00:00","Trade Balance","","","€ -344.900 ","1"
"Korea, Republic of","20130606 23:00:00","Gross Domestic Product Growth (QoQ) ","","","0.900  %","1"
"Korea, Republic of","20130606 23:00:00","Gross Domestic Product Growth (YoY)","","","1.500  %","1"
"Australia","20130606 23:30:00","AiG Performance of Construction Index","",""," 35.200 ","2"
