"country","date","name","actual","consensus","previous","volatility"
"Australia","20130717 00:30:00","Westpac Leading Index (MoM)","","","0.600  %","2"
"China","20130717 02:00:00","FDI - Foreign Direct Investment (YTD)(YoY)","","","1.030  %","2"
"Japan","20130717 06:00:00","Machine Tool Orders (YoY)","","","25.900  %","2"
"United Kingdom","20130717 08:30:00","Bank of England Minutes","","","","2"
"European Monetary Union","20130717 08:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20130717 08:30:00","BOE MPC Vote Cut","",""," 0.000 ","2"
"European Monetary Union","20130717 08:30:00","BOE MPC Vote Cut","",""," 0.000 ","2"
"United Kingdom","20130717 08:30:00","BOE MPC Vote Hike","",""," 0.000 ","2"
"European Monetary Union","20130717 08:30:00","BOE MPC Vote Hike","",""," 0.000 ","2"
"United Kingdom","20130717 08:30:00","BOE MPV Vote Unchanged","",""," 9.000 ","2"
"European Monetary Union","20130717 08:30:00","BOE MPV Vote Unchanged","",""," 9.000 ","2"
"United Kingdom","20130717 08:30:00","Claimant Count Change",""," -8.000 "," -8.600 ","2"
"United Kingdom","20130717 08:30:00","Average Earnings including Bonus (3Mo/Yr)","","1.400  %","1.300  %","2"
"United Kingdom","20130717 08:30:00","Claimant Count Rate","","4.500  %","4.500  %","2"
"United Kingdom","20130717 08:30:00","ILO Unemployment Rate (3M)","","7.800  %","7.800  %","2"
"European Monetary Union","20130717 08:30:00","ILO Unemployment Rate (3M)","","7.800  %","7.800  %","2"
"Switzerland","20130717 09:00:00","ZEW Survey - Expectations",""," 6.000 "," 2.200 ","2"
"Germany","20130717 09:30:00","10-y Bond Auction","","","1.550  %","2"
"Poland","20130717 12:00:00","Industrial Output (YoY)","","","-1.800  %","1"
"Poland","20130717 12:00:00","Producer Price Index (YoY)","","","-2.500  %","1"
"Canada","20130717 12:30:00","Foreign portfolio investment in Canadian securities","","$ 10.230 ","$ 14.910 ","1"
"Canada","20130717 12:30:00","Canadian portfolio investment in foreign securities","","","$ 2.810 ","1"
"United States","20130717 12:30:00","Housing Starts (MoM)",""," 0.960 "," 0.914 ","2"
"United States","20130717 12:30:00","Building Permits (MoM)",""," 1.000 "," 0.985 ","2"
"Canada","20130717 13:00:00","BoC Interest Rate Decision","","1.000  %","1.000  %","3"
"Canada","20130717 14:00:00","BOC Rate Statement","","","","3"
"United States","20130717 14:00:00","Fed's Bernanke Speech","","","","3"
"United States","20130717 14:30:00","EIA Crude Oil Stocks change",""," -1.900 "," -9.874 ","1"
"Canada","20130717 15:15:00","BoC Press Conference","","","","3"
"United States","20130717 16:30:00","FOMC Member Raskin Speech","","","","1"
"United States","20130717 18:00:00","Fed's Beige Book","","","","3"
