"country","date","name","actual","consensus","previous","volatility"
"United States","20170808 00:00:00","OPEC meeting","","","","2"
"Australia","20170808 01:30:00","National Australia Bank's Business Confidence","","","","1"
"Australia","20170808 01:30:00","National Australia Bank's Business Conditions","","","","1"
"China","20170808 02:00:00","Imports (YoY)","","","","2"
"China","20170808 02:00:00","Trade Balance CNY","","","","2"
"China","20170808 02:00:00","Exports (YoY)","","","","2"
"China","20170808 02:00:00","Exports (YoY) CNY","","","","2"
"China","20170808 02:00:00","Imports (YoY) CNY","","","","2"
"China","20170808 02:00:00","Trade Balance USD","","","","2"
"Japan","20170808 05:00:00","Eco Watchers Survey: Outlook","","","","2"
"Japan","20170808 05:00:00","Eco Watchers Survey: Current","","","","2"
"Switzerland","20170808 05:45:00","Unemployment Rate s.a (MoM)","","","","2"
"Germany","20170808 06:00:00","Current Account n.s.a.","","","","2"
"Germany","20170808 06:00:00","Trade Balance s.a.","","","","2"
"Germany","20170808 06:00:00","Exports (MoM)","","","","2"
"Germany","20170808 06:00:00","Imports (MoM)","","","","2"
" EUR"","20170808 06:45:00",""Imports","","","","France"
"France","20170808 06:45:00","Trade Balance EUR","","","","1"
" EUR"","20170808 06:45:00",""Exports","","","","France"
"France","20170808 06:45:00","Current Account","","","","1"
"France","20170808 06:45:00","Budget","","","","1"
"Greece","20170808 09:00:00","Industrial Production (YoY)","","","","1"
"United States","20170808 10:00:00","NFIB Business Optimism Index","","","","1"
"United States","20170808 12:55:00","Redbook index (YoY)","","","","1"
"United States","20170808 12:55:00","Redbook index (MoM)","","","","1"
"United States","20170808 14:00:00","JOLTS Job Openings","","","","1"
"United States","20170808 14:00:00","IBD/TIPP Economic Optimism (MoM)","","","","1"
"United States","20170808 15:30:00","4-Week Bill Auction","","","","1"
"United States","20170808 17:00:00","3-Year Note Auction","","","","1"
"United States","20170808 20:30:00","API Weekly Crude Oil Stock","","","","1"
"Australia","20170808 22:35:00","RBA Assistant Governor Kent Speech","","","","2"
"Japan","20170808 23:50:00","Money Supply M2+CD (YoY)","","","","1"
