"country","date","name","actual","consensus","previous","volatility"
"South Korea","20150412 21:00:00","Export Price Growth (YoY)","","","-7.900  %","1"
"South Korea","20150412 21:00:00","Import Price Growth (YoY)","","","-17.800  %","1"
"New Zealand","20150412 22:45:00","Electronic Card Retail Sales (YoY)","","","3.800  %","1"
"New Zealand","20150412 22:45:00","Electronic Card Retail Sales  (MoM)","","","1.000  %","1"
"Japan","20150412 23:50:00","BoJ Monetary Policy Meeting Minutes","","","","2"
"Japan","20150412 23:50:00","Domestic Corporate Goods Price Index (YoY)","","0.400  %","0.500  %","1"
"Japan","20150412 23:50:00","Domestic Corporate Goods Price Index (MoM)","","-0.100  %","0.000  %","1"
"Japan","20150412 23:50:00","Machinery Orders (YoY)","","3.700  %","1.900  %","2"
"Japan","20150412 23:50:00","Machinery Orders (MoM)","","-2.800  %","-1.700  %","2"
"Japan","20150412 23:50:00","Money Supply M2+CD (YoY)","","","3.500  %","1"
