"country","date","name","actual","consensus","previous","volatility"
"Portugal","20151224 00:00:00","Christmas Eve","","","","0"
"Japan","20151224 04:00:00","Bank of Japan Governor Kuroda Speech","","","","3"
"United Kingdom","20151224 09:30:00","BBA Mortgage Approvals","","","","1"
"United States","20151224 13:30:00","Initial Jobless Claims","","","","2"
"United States","20151224 13:30:00","Continuing Jobless Claims","","","","2"
"United States","20151224 15:30:00","EIA Natural Gas Storage change","","","","1"
" Energy (YoY)"","20151224 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20151224 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
"Japan","20151224 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
" Energy (YoY)"","20151224 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20151224 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
"Japan","20151224 23:30:00","National Consumer Price Index (YoY)","","","","2"
"Japan","20151224 23:30:00","Unemployment Rate","","","","2"
"Japan","20151224 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20151224 23:30:00","Overall Household Spending (YoY)","","","","2"
"Japan","20151224 23:50:00","Corporate Service Price (YoY)","","","","1"
"Japan","20151224 23:50:00","Foreign bond investment","","","","2"
"Japan","20151224 23:50:00","Foreign investment in Japan stocks","","","","2"
