"country","date","name","actual","consensus","previous","volatility"
"Australia","20130205 00:30:00","House Price Index (YoY)","","","0.300  %","2"
"Australia","20130205 00:30:00","House Price Index (QoQ)","","0.000  %","0.300  %","2"
"Australia","20130205 00:30:00","Trade Balance",""," -800.000 "," -2,637.000 ","2"
"China","20130205 01:45:00","HSBC China Services PMI","",""," 51.700 ","2"
"Australia","20130205 03:30:00","RBA Interest Rate Decision","","3.000  %","3.000  %","2"
"Australia","20130205 03:30:00","RBA Rate Statement","","","","2"
"Switzerland","20130205 07:00:00","Trade Balance",""," 2.500 "," 2.946 ","2"
"Germany","20130205 08:53:00","Markit Services PMI",""," 55.300 "," 52.000 ","2"
"European Monetary Union","20130205 08:58:00","Markit Services PMI",""," 48.300 "," 47.800 ","2"
"European Monetary Union","20130205 08:58:00","Markit PMI Composite",""," 48.200 "," 47.200 ","2"
"United Kingdom","20130205 09:28:00","Markit Services PMI",""," 49.500 "," 48.900 ","2"
"European Monetary Union","20130205 10:00:00","Retail Sales (YoY)","","-1.100  %","-2.600  %","2"
"European Monetary Union","20130205 10:00:00","Retail Sales (MoM)","","-0.300  %","0.100  %","2"
"Ireland","20130205 12:00:00","Consumer Confidence","",""," 49.800 ","1"
"Russia","20130205 12:00:00","Consumer Price Index (MoM)","","","0.500  %","1"
"Switzerland","20130205 12:30:00","SNB Gov Board Member Zurbrugg Speech","","","","1"
"United States","20130205 13:30:00","FOMC Member Duke Speech","","","","1"
"United States","20130205 13:55:00","Redbook index (YoY)","","","1.600  %","1"
"United States","20130205 13:55:00","Redbook index (MoM)","","","-0.500  %","1"
"United States","20130205 15:00:00","IBD/TIPP Economic Optimism (MoM)","",""," 46.500 ","1"
"United States","20130205 15:00:00","ISM Non-Manufacturing PMI",""," 55.800 "," 56.100 ","2"
