"country","date","name","actual","consensus","previous","volatility"
"Russia","20120420 00:00:00","Gross Domestic Product Monthly (YoY)","","","5.400  %","1"
"Australia","20120420 01:30:00","Import Price Index (QoQ)","","-1.000  %","2.500  %","1"
"Australia","20120420 01:30:00","Export Price Index (QoQ)","","-2.000  %","-1.500  %","1"
"Germany","20120420 06:00:00","Producer Price Index (MoM)","","0.400  %","0.400  %","2"
"Germany","20120420 06:00:00","Producer Price Index (YoY)","","3.100  %","3.200  %","3"
"Netherlands, The","20120420 07:30:00","Consumer Confidence Adj","",""," -39.000 ","1"
"Netherlands, The","20120420 07:30:00","Consumer Spending Volume","","","-1.700  %","1"
"Germany","20120420 08:00:00","IFO - Expectations",""," 102.500 "," 102.700 ","2"
"Germany","20120420 08:00:00","IFO - Business Climate",""," 109.500 "," 109.800 ","2"
"Germany","20120420 08:00:00","IFO - Current Assessment",""," 117.000 "," 117.400 ","2"
"United Kingdom","20120420 08:30:00","Retail Sales (MoM)","","0.400  %","-0.800  %","1"
"United Kingdom","20120420 08:30:00","Retail Sales (YoY)","","1.400  %","1.000  %","2"
"United Kingdom","20120420 08:30:00","Retail Sales ex-Fuel (MoM)","","0.500  %","-0.800  %","1"
"United Kingdom","20120420 08:30:00","Retail Sales ex-Fuel (YoY)","","1.400  %","1.000  %","2"
"India","20120420 11:30:00","Bank Loan Growth","","","17.000  %","1"
"India","20120420 11:30:00","FX Reserves, USD","","","$ 292.900 ","1"
"Poland","20120420 12:00:00","Net Inflation","","","2.600  %","1"
"Canada","20120420 12:30:00","Consumer Price Index (MoM)","","0.500  %","0.400  %","2"
"Canada","20120420 12:30:00","Bank of Canada Consumer Price Index Core (MoM)","","0.300  %","0.400  %","2"
"Canada","20120420 12:30:00","Bank of Canada Consumer Price Index Core (YoY)","","1.900  %","2.300  %","3"
"Canada","20120420 12:30:00","Consumer Price Index (YoY)","","2.000  %","2.600  %","3"
"Canada","20120420 12:30:00","Leading Indicators (MoM)","","0.500  %","0.600  %","2"
"All","20120420 13:00:00","G20 Meeting","","","","3"
"Mexico","20120420 13:00:00","Jobless Rate","","","5.330  %","1"
"Mexico","20120420 13:00:00","Jobless Rate s.a","","","5.180  %","1"
"Colombia","20120420 18:00:00","Industrial ouput (YoY)","",""," 2.400 ","1"
"Argentina","20120420 19:00:00","Industrial Output n.s.a (YoY)","","","2.100  %","1"
"Argentina","20120420 19:00:00","Monthly Econ Activity (MoM)","","","5.500  %","1"
"Colombia","20120420 20:00:00","Retail Sales (YoY)","",""," 4.900 ","1"
"Argentina","20120420 21:00:00","Primary Budget Balance (MoM)","",""," 697.500 ","1"
