"country","date","name","actual","consensus","previous","volatility"
"Australia","20160114 00:30:00","Employment Change s.a.","","","","3"
"Australia","20160114 00:30:00","Part-time employment","","","","2"
"Australia","20160114 00:30:00","Fulltime employment","","","","2"
"Australia","20160114 00:30:00","Participation Rate","","","","2"
"Australia","20160114 00:30:00","Unemployment Rate s.a.","","","","3"
"China","20160114 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160114 02:00:00","New Loans","","","","1"
"Japan","20160114 06:00:00","Machine Tool Orders (YoY)","","","","1"
"India","20160114 06:30:00","Trade Deficit Government","","","","1"
"India","20160114 06:30:00","WPI Inflation","","","","1"
"Germany","20160114 09:00:00","Real GDP Growth","","","","1"
"Italy","20160114 09:00:00","Industrial Output s.a. (MoM)","","","","1"
"Italy","20160114 09:00:00","Industrial Output w.d.a (YoY)","","","","1"
"Spain","20160114 10:00:00","10-y Obligaciones Auction","","","","1"
"United Kingdom","20160114 12:00:00","BoE Asset Purchase Facility","","","","3"
"European Monetary Union","20160114 12:00:00","BoE Asset Purchase Facility","","","","2"
"United Kingdom","20160114 12:00:00","BoE Interest Rate Decision","","","","3"
"European Monetary Union","20160114 12:00:00","BoE Interest Rate Decision","","","","2"
"United Kingdom","20160114 12:00:00","Monetary Policy Summary","","","","3"
"European Monetary Union","20160114 12:00:00","Monetary Policy Summary","","","","2"
"United Kingdom","20160114 12:00:00","BOE MPC Vote Cut","","","","3"
"European Monetary Union","20160114 12:00:00","BOE MPC Vote Cut","","","","2"
"United Kingdom","20160114 12:00:00","BOE MPC Vote Unchanged","","","","3"
"European Monetary Union","20160114 12:00:00","BOE MPC Vote Unchanged","","","","2"
"United Kingdom","20160114 12:00:00","BOE MPC Vote Hike","","","","3"
"European Monetary Union","20160114 12:00:00","BOE MPC Vote Hike","","","","2"
"European Monetary Union","20160114 12:30:00","ECB Monetary Policy Meeting Accounts","","","","3"
"European Monetary Union","20160114 13:00:00","Eurogroup meeting","","","","2"
"United States","20160114 13:30:00","Continuing Jobless Claims","","","","2"
"United States","20160114 13:30:00","Initial Jobless Claims","","","","2"
"United States","20160114 13:30:00","Import Price Index (YoY)","","","","1"
"United States","20160114 13:30:00","Export Price Index (MoM)","","","","1"
"United States","20160114 13:30:00","Export Price Index (YoY)","","","","1"
"United States","20160114 13:30:00","Import Price Index (MoM)","","","","1"
"United States","20160114 13:30:00","Fed's Bullard speech","","","","1"
"Canada","20160114 13:30:00","New Housing Price Index (YoY)","","","","2"
"Canada","20160114 13:30:00","New Housing Price Index (MoM)","","","","2"
"United States","20160114 15:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20160114 18:00:00","30-Year Bond Auction","","","","1"
"New Zealand","20160114 21:45:00","Food Price Index (MoM)","","","","1"
"Japan","20160114 23:50:00","Foreign bond investment","","","","2"
"Japan","20160114 23:50:00","Foreign investment in Japan stocks","","","","2"
