"country","date","name","actual","consensus","previous","volatility"
"Australia","20130423 00:00:00","CB Leading Indicator","0.300  %","","0.200  %","2"
"China","20130423 01:45:00","HSBC Manufacturing PMI",""," 51.400 "," 51.600 ","2"
"Germany","20130423 07:28:00","Markit Manufacturing PMI",""," 49.000 "," 49.000 ","2"
"Germany","20130423 07:28:00","Markit Services PMI",""," 51.000 "," 50.900 ","2"
"European Monetary Union","20130423 07:58:00","Markit Manufacturing PMI",""," 46.800 "," 46.800 ","2"
"European Monetary Union","20130423 07:58:00","Markit PMI Composite",""," 46.500 "," 46.500 ","2"
"European Monetary Union","20130423 07:58:00","Markit Services PMI",""," 46.600 "," 46.400 ","2"
"United Kingdom","20130423 08:30:00","Public Sector Net Borrowing","","£ 14.000 ","£ 4.356 ","2"
"Hungary","20130423 12:00:00","MNB Interest Rate Decision","","","5.000  %","1"
"Canada","20130423 12:30:00","Retail Sales (MoM)","","0.300  %","1.000  %","2"
"Canada","20130423 12:30:00","Retail Sales ex Autos (MoM)","","0.500  %","0.500  %","1"
"Canada","20130423 12:45:00","BoC Governor Mark Carney Speech","","","","2"
"United States","20130423 12:55:00","Redbook index (MoM)","","","-2.700  %","1"
"United States","20130423 12:55:00","Redbook index (YoY)","","","2.000  %","1"
"United States","20130423 12:58:00","Markit Manufacturing PMI",""," 54.000 "," 54.600 ","2"
"United States","20130423 14:00:00","Housing Price Index (MoM)","","","0.600  %","2"
"United States","20130423 14:00:00","New Home Sales Change (MoM)","","","-4.600  %","1"
"United States","20130423 14:00:00","New Home Sales (MoM)",""," 0.420 "," 0.411 ","2"
"United States","20130423 14:00:00","Richmond Fed Manufacturing Index",""," 7.000 "," 3.000 ","1"
"United States","20130423 15:30:00","4-Week Bill Auction","","","0.050  %","1"
"United States","20130423 17:00:00","2-Year Note Auction","","","0.255  %","1"
"Argentina","20130423 19:00:00","Trade Balance (MoM)","","","$ 521.000 ","1"
"New Zealand","20130423 21:00:00","RBNZ Interest Rate Decision","","2.500  %","2.500  %","3"
"New Zealand","20130423 21:00:00","RBNZ Press Conference","","","","3"
"Austria","20130423 22:00:00","Industrial Production (YoY)","","","2.200  %","1"
"Japan","20130423 23:50:00","Corporate Service Price (YoY)","","","0.100  %","1"
