"country","date","name","actual","consensus","previous","volatility"
"Australia","20140313 00:00:00","Consumer Inflation Expectation","2.100  %","","2.300  %","2"
"Australia","20140313 00:30:00","Unemployment Rate s.a.","","6.000  %","6.000  %","2"
"Australia","20140313 00:30:00","Employment Change s.a.",""," 18,000.000 "," -3,700.000 ","2"
"Australia","20140313 00:30:00","Fulltime employment","",""," -7,100.000 ","2"
"New Zealand","20140313 01:10:00","RBNZ Governor Wheeler Speech","","","","2"
"China","20140313 05:30:00","Industrial Production (YoY)","","9.500  %","9.700  %","2"
"China","20140313 05:30:00","Retail Sales (YoY)","","13.500  %","13.600  %","2"
"China","20140313 05:30:00","Urban investment (YTD) (YoY)","","19.400  %","19.600  %","2"
"European Monetary Union","20140313 09:00:00","ECB Monthly Report","","","","2"
"Brazil","20140313 12:00:00","Retail Sales (MoM)","","","-0.200  %","1"
"Canada","20140313 12:30:00","Capacity Utilization","","82.200  %","81.700  %","1"
"United States","20140313 12:30:00","Import Price Index (MoM)","","0.400  %","0.100  %","1"
"United States","20140313 12:30:00","Export Price Index (MoM)","","0.200  %","0.200  %","1"
"United States","20140313 12:30:00","Export Price Index (YoY)","","","-1.200  %","1"
"United States","20140313 12:30:00","Import Price Index (YoY)","","","-1.500  %","1"
"United States","20140313 12:30:00","Initial Jobless Claims",""," 330.000 "," 323.000 ","2"
"United States","20140313 12:30:00","Continuing Jobless Claims",""," 2.900 "," 2.907 ","1"
"Canada","20140313 12:30:00","New Housing Price Index (YoY)","","","1.300  %","2"
"Canada","20140313 12:30:00","New Housing Price Index (MoM)","","0.100  %","0.100  %","1"
"United States","20140313 12:30:00","Retail Sales (MoM)","","0.200  %","-0.400  %","3"
"United States","20140313 12:30:00","Retail Sales ex Autos (MoM)","","0.200  %","0.000  %","2"
"United States","20140313 14:00:00","Business Inventories","","0.400  %","0.500  %","2"
"Mexico","20140313 14:00:00","Industrial Output (MoM)","","","-0.500  %","1"
"Mexico","20140313 14:00:00","Industrial Output (YoY)","","","-0.300  %","1"
"United States","20140313 14:30:00","EIA Natural Gas Storage change","",""," -152.000 ","1"
"United States","20140313 17:00:00","30-Year Bond Auction","","","3.690  %","1"
"United States","20140313 18:00:00","Monthly Budget Statement","","$ -212.000 ","$ -10.420 ","2"
"New Zealand","20140313 21:30:00","Business NZ PMI","",""," 56.200 ","2"
"Chile","20140313 22:00:00","BCCH Interest Rate","","","4.250  %","1"
"Japan","20140313 23:50:00","BoJ Monetary Policy Meeting Minutes","","","","3"
