"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20151214 00:01:00","Rightmove House Price Index (MoM)","","","","1"
"United Kingdom","20151214 00:01:00","Rightmove House Price Index (YoY)","","","","1"
"Japan","20151214 04:30:00","Tertiary Industry Index (MoM)","","","","2"
"Japan","20151214 04:30:00","Industrial Production (MoM)","","","","2"
"Japan","20151214 04:30:00","Industrial Production (YoY)","","","","2"
"Japan","20151214 04:30:00","Capacity Utilization","","","","1"
"India","20151214 06:30:00","WPI Inflation","","","","1"
"India","20151214 08:00:00","Trade Deficit Government","","","","1"
"Italy","20151214 09:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20151214 09:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Italy","20151214 09:00:00","Consumer Price Index (MoM)","","","","1"
"Italy","20151214 09:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"European Monetary Union","20151214 10:00:00","Industrial Production s.a. (MoM)","","","","1"
"European Monetary Union","20151214 10:00:00","Industrial Production w.d.a. (YoY)","","","","1"
"United States","20151214 16:30:00","3-Month Bill Auction","","","","1"
"United States","20151214 16:30:00","6-Month Bill Auction","","","","1"
