"country","date","name","actual","consensus","previous","volatility"
"Switzerland","20161228 07:00:00","UBS Consumption Indicator","","","","2"
"Spain","20161228 08:00:00","Retail Sales (YoY)","","","","1"
"Italy","20161228 09:00:00","Consumer Confidence","","","","1"
"Italy","20161228 09:00:00","Business Confidence","","","","1"
"United Kingdom","20161228 09:30:00","BBA Mortgage Approvals","","","","1"
"United States","20161228 12:00:00","MBA Mortgage Applications","","","","1"
"United States","20161228 13:55:00","Redbook index (MoM)","","","","1"
"United States","20161228 13:55:00","Redbook index (YoY)","","","","1"
"United States","20161228 15:00:00","Pending Home Sales (YoY)","","","","2"
"United States","20161228 15:00:00","Pending Home Sales (MoM)","","","","2"
"United States","20161228 18:00:00","5-Year Note Auction","","","","1"
"United States","20161228 21:30:00","API Weekly Crude Oil Stock","","","","1"
"Japan","20161228 23:50:00","BOJ Summary of Opinions","","","","1"
"Japan","20161228 23:50:00","Foreign bond investment","","","","2"
"Japan","20161228 23:50:00","Foreign investment in Japan stocks","","","","2"
