"country","date","name","actual","consensus","previous","volatility"
"Japan","20140602 01:15:00","Nomura/ JMMA Manufacturing Purchasing Manager Index","",""," 49.400 ","2"
"Australia","20140602 01:30:00","Building Permits (YoY)","","","20.000  %","2"
"Switzerland","20140602 07:30:00","SVME - Purchasing Managers' Index",""," 55.000 "," 55.800 ","2"
"Italy","20140602 07:45:00","Markit Manufacturing PMI",""," 53.700 "," 54.000 ","2"
"France","20140602 07:50:00","Markit Manufacturing PMI",""," 49.300 "," 51.200 ","2"
"Germany","20140602 07:55:00","Markit Manufacturing PMI",""," 52.900 "," 54.100 ","2"
"European Monetary Union","20140602 08:00:00","Markit Manufacturing PMI",""," 52.500 ","","2"
"United Kingdom","20140602 08:30:00","Markit Manufacturing PMI",""," 57.000 "," 57.300 ","2"
"United Kingdom","20140602 08:30:00","Mortgage Approvals",""," 64.750 "," 67.135 ","2"
"United Kingdom","20140602 08:30:00","Consumer Credit","","£ 0.800 ","£ 1.130 ","2"
"United Kingdom","20140602 08:30:00","Net Lending to Individuals (MoM)","","£ 2.700 ","£ 2.900 ","2"
"Czech Republic","20140602 12:00:00","Budget Balance","",""," 26.590 ","1"
"Germany","20140602 12:00:00","Consumer Price Index (YoY)","","1.100  %","1.300  %","2"
"Germany","20140602 12:00:00","Consumer Price Index (MoM)","","0.200  %","-0.200  %","2"
"Germany","20140602 12:00:00","Harmonised Index of Consumer Prices (MoM)","","0.200  %","-0.300  %","2"
"Germany","20140602 12:00:00","Harmonised Index of Consumer Prices (YoY)","","1.100  %","1.100  %","2"
"Brazil","20140602 13:00:00","HSBC PMI Manufacturing","",""," 49.300 ","1"
"United States","20140602 13:45:00","Markit Manufacturing PMI",""," 55.400 "," 55.400 ","2"
"United States","20140602 14:00:00","Construction Spending (MoM)","","0.600  %","0.200  %","1"
"United States","20140602 14:00:00","ISM Manufacturing PMI",""," 55.400 "," 54.900 ","2"
"United States","20140602 14:00:00","ISM Prices Paid",""," 57.000 "," 56.500 ","1"
"Brazil","20140602 18:00:00","Trade Balance","",""," 0.506 ","1"
"India","20140602 18:30:00","Cash Reserve Ratio","","","4.000  %","1"
"India","20140602 18:30:00","RBI Interest Rate Decision (Repo Rate)","","","8.000  %","1"
"India","20140602 18:30:00","Reverse Repo Rate","","","7.000  %","1"
"United States","20140602 20:00:00","Total Vehicle Sales",""," 16.150 "," 15.980 ","1"
"New Zealand","20140602 22:45:00","Terms of Trade Index","","","2.300  %","1"
"Korea, Republic of","20140602 23:00:00","Consumer Price Index Growth","","","0.100  %","1"
"Korea, Republic of","20140602 23:00:00","Consumer Price Index Growth (YoY)","","","1.500  %","1"
"Japan","20140602 23:50:00","Monetary Base (YoY)","","","48.500  %","1"
