"country","date","name","actual","consensus","previous","volatility"
"Australia","20150317 00:30:00","RBA Meeting's Minutes","","","","2"
"China","20150317 02:35:00","FDI - Foreign Direct Investment (YTD) (YoY)","17.000  %","","29.400  %","2"
"Japan","20150317 03:00:00","BoJ Monetary Policy Statement ","","","","2"
"Japan","20150317 05:00:00","Leading Economic Index"," 105.500 ",""," 105.800 ","2"
"Japan","20150317 05:00:00","Coincident Index"," 113.300 ",""," 110.900 ","2"
"Japan","20150317 06:30:00","BoJ Press Conference","","","","2"
"European Monetary Union","20150317 10:00:00","Consumer Price Index - Core (YoY)","0.700  %","0.600  %","0.600  %","2"
"European Monetary Union","20150317 10:00:00","Consumer Price Index (YoY)","-0.300  %","-0.300  %","-0.600  %","2"
"European Monetary Union","20150317 10:00:00","Employment Change (YoY)","0.900  %","","0.700  %","2"
"Germany","20150317 10:00:00","ZEW Survey - Economic Sentiment"," 54.800 "," 58.200 "," 53.000 ","2"
"Germany","20150317 10:00:00","ZEW Survey - Current Situation"," 55.100 "," 50.000 "," 45.500 ","2"
"European Monetary Union","20150317 10:00:00","ZEW Survey - Economic Sentiment"," 62.400 "," 58.900 "," 52.700 ","2"
"Turkey","20150317 12:00:00","TCMB Interest Rate Decision","7.500  %","","7.500  %","1"
"United States","20150317 12:30:00","Housing Starts (MoM)"," 0.897 M"," 1.049 M"," 1.081 M","2"
"United States","20150317 12:30:00","Building Permits (MoM)"," 1.092 M"," 1.065 M"," 1.060 M","2"
"Canada","20150317 12:30:00","Manufacturing Shipments (MoM)","-1.700  %","-1.200  %","1.600  %","1"
"United States","20150317 12:55:00","Redbook index (YoY)","2.700  %","","2.600  %","1"
"United States","20150317 12:55:00","Redbook index (MoM)","1.000  %","","1.000  %","1"
"Poland","20150317 13:00:00","Corporate Sector Wages","3.200  %","","3.600  %","1"
"New Zealand","20150317 14:43:00","GDT Price Index","-8.800  %","","1.100  %","1"
"United States","20150317 15:00:00","Treasury Sec Lew Speech","","","","2"
"United States","20150317 15:30:00","4-Week Bill Auction","0.050  %","","0.015  %","1"
"Russia","20150317 16:00:00","Industrial Output","-1.600  %","","0.900  %","1"
"New Zealand","20150317 21:45:00","Current Account (QoQ)","$ -3.190 B","$ -3.150 B","$ -5.020 B","1"
"New Zealand","20150317 21:45:00","Current Account - GDP Ratio","-3.300  %","-3.400  %","-2.600  %","1"
"Colombia","20150317 22:00:00","Gross Domestic Product (YoY)","3.500  %","","4.200  %","1"
"South Korea","20150317 23:00:00","Unemployment Rate","3.900  %","","3.400  %","1"
"Australia","20150317 23:30:00","Westpac Leading Index (MoM)","","","0.100  %","1"
"Japan","20150317 23:50:00","Merchandise Trade Balance Total","","¥ -1,050.000 ","¥ -1,177.500 ","2"
"Japan","20150317 23:50:00","Adjusted Merchandise Trade Balance","","","¥ -406.124 ","2"
"Japan","20150317 23:50:00","Exports (YoY)","","0.300  %","17.000  %","1"
"Japan","20150317 23:50:00","Imports (YoY)","","3.100  %","-9.000  %","1"
