"country","date","name","actual","consensus","previous","volatility"
"Australia","20120430 00:30:00","TD Securities Inflation (YoY)","","","1.800  %","2"
"Australia","20120430 00:30:00","TD Securities Inflation (MoM)","","","0.500  %","1"
"Australia","20120430 01:30:00","Private Sector Credit (MoM)","","0.300  %","0.400  %","2"
"Australia","20120430 01:30:00","Private Sector Credit (YoY)","","3.200  %","3.500  %","2"
"New Zealand","20120430 03:00:00","M3 Money Supply (YoY)","","","5.400  %","1"
"South Africa","20120430 06:00:00","M3 Money Supply (YoY)","","","5.890  %","1"
"Germany","20120430 06:00:00","Retail Sales (MoM)","","","-1.100  %","2"
"Germany","20120430 06:00:00","Retail Sales (YoY)","","","1.700  %","2"
"India","20120430 06:30:00","Infrastructure Output (YoY)","","","0.500  %","1"
"Spain","20120430 07:00:00","Current Account Balance","","","€ -3.600 ","1"
"Spain","20120430 07:00:00","Gross Domestic Product - Estimated (QoQ)","",""," -0.300 ","1"
"Spain","20120430 07:00:00","Gross Domestic Product - Estimated (YoY)","",""," 0.300 ","1"
"Turkey","20120430 07:00:00","Trade Balance","",""," -5.940 ","1"
"Czech Republic","20120430 08:00:00","M2 Money Supply (YoY)","","","6.800  %","1"
"European Monetary Union","20120430 08:00:00","M3 Money Supply (3m)","","2.700  %","2.300  %","1"
"European Monetary Union","20120430 08:00:00","M3 Money Supply (YoY)","","2.800  %","2.800  %","1"
"Austria","20120430 08:00:00","Producer Price Index (MoM)","",""," 0.700 ","1"
"Austria","20120430 08:00:00","Producer Price Index (YoY)","",""," 2.100 ","1"
"Italy","20120430 09:00:00","Consumer Price Index (EU Norm) (YoY)","","","3.800  %","1"
"Italy","20120430 09:00:00","Consumer Price Index (MoM)","","","0.500  %","1"
"European Monetary Union","20120430 09:00:00","Consumer Price Index (YoY)","","","2.700  %","2"
"Italy","20120430 09:00:00","Consumer Price Index (YoY)","","","3.300  %","2"
"Greece","20120430 09:00:00","Retail Sales (YoY)","","","-10.300  %","1"
"South Africa","20120430 12:00:00","Trade Balance (in Rands)","",""," -7.500 ","1"
"United States","20120430 12:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","0.200  %","0.100  %","2"
"United States","20120430 12:30:00","Core Personal Consumption Expenditure - Prices Index (YoY)","","1.900  %","1.900  %","2"
"Canada","20120430 12:30:00","Gross Domestic Product (MoM)","","","0.100  %","2"
"Canada","20120430 12:30:00","Industrial Product Price (MoM)","","0.000  %","0.200  %","1"
"Canada","20120430 12:30:00","Raw Material Price Index","","0.200  %","-0.500  %","1"
"United States","20120430 12:30:00","Personal Consumption Expenditure - Price Index (YoY)","","2.200  %","2.300  %","2"
"United States","20120430 12:30:00","Personal Consumption Expenditures - Price Index (MoM)","","0.300  %","0.300  %","1"
"United States","20120430 12:30:00","Personal Income (MoM)","","0.300  %","0.200  %","2"
"Chile","20120430 13:00:00","Unemployment rate","","","","1"
"Colombia","20120430 17:00:00","National Jobless Rate","","","11.900  %","1"
"Colombia","20120430 18:00:00","Interest rate","","","5.250  %","1"
"Mexico","20120430 19:30:00","Fiscal Balance, pesos","",""," -27.900 ","1"
"Korea, Republic of","20120430 21:00:00","FX Reserves","",""," 315.800 ","1"
"Korea, Republic of","20120430 23:00:00","Consumer Price Index Growth","","","-0.100  %","1"
"Korea, Republic of","20120430 23:00:00","Consumer Price Index Growth (YoY)","","","2.600  %","1"
"Australia","20120430 23:30:00","AiG Performance of Mfg Index","",""," 49.500 ","2"
