"country","date","name","actual","consensus","previous","volatility"
"Germany","20160324 07:00:00","Import Price Index (YoY)","","","","1"
"Germany","20160324 07:00:00","Gfk Consumer Confidence Survey","","","","2"
"France","20160324 07:45:00","Business Climate","","","","1"
"Italy","20160324 09:00:00","Industrial Sales s.a. (MoM)","","","","1"
"Italy","20160324 09:00:00","Industrial Sales n.s.a. (YoY)","","","","1"
"Italy","20160324 09:00:00","Industrial Orders s.a (MoM)","","","","1"
"Italy","20160324 09:00:00","Industrial Orders n.s.a (YoY)","","","","1"
"European Monetary Union","20160324 09:00:00","Economic Bulletin","","","","2"
"United Kingdom","20160324 09:30:00","Retail Sales (YoY)","","","","2"
"United Kingdom","20160324 09:30:00","Retail Sales ex-Fuel (YoY)","","","","2"
"United Kingdom","20160324 09:30:00","Retail Sales ex-Fuel (MoM)","","","","2"
"United Kingdom","20160324 09:30:00","Retail Sales (MoM)","","","","2"
"United Kingdom","20160324 09:30:00","BBA Mortgage Approvals","","","","1"
"Italy","20160324 10:00:00","Retail Sales n.s.a (YoY)","","","","1"
"Italy","20160324 10:00:00","Retail Sales n.s.a (YoY)","","","","1"
"Italy","20160324 10:00:00","Retail Sales s.a. (MoM)","","","","1"
"Italy","20160324 10:00:00","Retail Sales s.a. (MoM)","","","","1"
"Italy","20160324 10:00:00","10-y Bond Auction","","","","1"
"Italy","20160324 10:00:00","5-y Bond Auction","","","","1"
"European Monetary Union","20160324 10:15:00","Targeted LTRO","","","","3"
"Italy","20160324 11:00:00","Trade Balance non-EU","","","","1"
"United Kingdom","20160324 11:00:00","CBI Distributive Trades Survey - Realized (MoM)","","","","1"
"United States","20160324 12:15:00","Fed's Bullard speech","","","","1"
"United States","20160324 12:30:00","Continuing Jobless Claims","","","","1"
"United States","20160324 12:30:00","Initial Jobless Claims","","","","2"
"United States","20160324 12:30:00","Durable Goods Orders","","","","2"
"United States","20160324 12:30:00","Durable Goods Orders ex Transportation","","","","2"
"United States","20160324 13:45:00","Markit Services PMI","","","","2"
"United States","20160324 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20160324 15:00:00","Kansas Fed manufacturing activity","","","","1"
"United States","20160324 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
" Energy (YoY)"","20160324 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20160324 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
"Japan","20160324 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
" Energy (YoY)"","20160324 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20160324 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
"Japan","20160324 23:30:00","National Consumer Price Index (YoY)","","","","2"
"Japan","20160324 23:50:00","Corporate Service Price (YoY)","","","","1"
"Japan","20160324 23:50:00","Foreign bond investment","","","","2"
"Japan","20160324 23:50:00","Foreign investment in Japan stocks","","","","2"
