"country","date","name","actual","consensus","previous","volatility"
"China","20130709 01:30:00","Consumer Price Index (MoM)","","-0.200  %","-0.600  %","2"
"Australia","20130709 01:30:00","National Australia Bank's Business Confidence","",""," -1.000 ","2"
"China","20130709 01:30:00","Producer Price Index (YoY)","","-2.700  %","-2.900  %","2"
"Japan","20130709 06:00:00","Machine Tool Orders (YoY)","","","-23.600  %","2"
"Switzerland","20130709 07:15:00","Real Retail Sales (YoY)","","1.900  %","3.300  %","2"
"United Kingdom","20130709 08:30:00","Industrial Production (YoY)","","-1.500  %","-0.600  %","2"
"United Kingdom","20130709 08:30:00","Manufacturing Production (YoY)","","-1.600  %","-0.500  %","2"
"United Kingdom","20130709 08:30:00","Goods Trade Balance","","£ -8.470 ","£ -8.224 ","2"
"United Kingdom","20130709 08:30:00","Trade Balance; non-EU","","£ -3.500 ","£ -3.414 ","2"
"European Monetary Union","20130709 10:00:00","EcoFin Meeting","","","","2"
"Canada","20130709 12:15:00","Housing Starts s.a (YoY)",""," 187.000 "," 200.200 ","2"
"United States","20130709 12:55:00","Redbook index (YoY)","","","2.900  %","1"
"United States","20130709 12:55:00","Redbook index (MoM)","","","-0.500  %","1"
"Mexico","20130709 13:00:00","12-Month Inflation","","","4.630  %","1"
"Mexico","20130709 13:00:00","Core Inflation","","","0.200  %","1"
"Mexico","20130709 13:00:00","Headline Inflation","","","-0.330  %","1"
"United Kingdom","20130709 14:00:00","NIESR GDP Estimate (3M)","","","0.600  %","3"
"United States","20130709 15:30:00","4-Week Bill Auction","","","0.015  %","1"
"Korea, Republic of","20130709 21:00:00","Import Price Growth (YoY)","","","-9.600  %","1"
"Korea, Republic of","20130709 23:00:00","Unemployment Rate","","","3.200  %","1"
"Japan","20130709 23:50:00","Domestic Corporate Goods Price Index (MoM)","","0.000  %","0.100  %","1"
"Japan","20130709 23:50:00","Domestic Corporate Goods Price Index (YoY)","","1.200  %","0.600  %","1"
"Japan","20130709 23:50:00","Tertiary Industry Index (MoM)","","0.900  %","0.000  %","2"
