"country","date","name","actual","consensus","previous","volatility"
"Australia","20140206 00:30:00","National Australia Bank's Business Confidence (QoQ)","",""," 3.000 ","2"
"Australia","20140206 00:30:00","Retail Sales s.a. (MoM)","","0.400  %","0.700  %","2"
"Australia","20140206 00:30:00","Trade Balance",""," -300.000 "," -118.000 ","2"
"Japan","20140206 05:00:00","Consumer Confidence Index","",""," 41.300 ","2"
"Switzerland","20140206 06:45:00","SECO Consumer Climate (3m)",""," 1.000 "," -5.000 ","2"
"Switzerland","20140206 07:00:00","Trade Balance",""," 965.000 "," 2,112.000 ","2"
"Germany","20140206 11:00:00","Factory Orders n.s.a. (YoY)","","","6.800  %","2"
"United Kingdom","20140206 12:00:00","BoE Asset Purchase Facility","","","£ 375.000 ","2"
"European Monetary Union","20140206 12:00:00","BoE Asset Purchase Facility","","","£ 375.000 ","2"
"United Kingdom","20140206 12:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","2"
"European Monetary Union","20140206 12:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","2"
"United Kingdom","20140206 12:00:00","BoE Asset Purchase Facility","","","£ 375.000 ","2"
"European Monetary Union","20140206 12:00:00","BoE Asset Purchase Facility","","","£ 375.000 ","2"
"European Monetary Union","20140206 12:45:00","ECB Interest Rate Decision","","0.250  %","0.250  %","2"
"European Monetary Union","20140206 13:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20140206 13:30:00","Initial Jobless Claims",""," 335.000 "," 348.000 ","2"
"United States","20140206 13:30:00","Continuing Jobless Claims",""," 2.998 "," 2.991 ","2"
"Canada","20140206 13:30:00","International Merchandise Trade","","$ -0.700 ","$ -0.940 ","1"
"Canada","20140206 13:30:00","Exports","","$ 40.250 ","$ 39.780 ","1"
"Canada","20140206 13:30:00","Imports","","$ 41.000 ","$ 40.720 ","1"
"United States","20140206 13:30:00","Nonfarm Productivity","","2.500  %","3.000  %","1"
"United States","20140206 13:30:00","Trade Balance","","$ -36.000 ","$ -34.250 ","2"
"United States","20140206 13:30:00","Unit Labor Costs","","-0.500  %","-1.400  %","1"
"United States","20140206 15:00:00","Fed's Tarullo speech","","","","1"
"Canada","20140206 15:00:00","Ivey Purchasing Managers Index s.a",""," 51.000 "," 46.300 ","2"
"Canada","20140206 15:00:00","Ivey Purchasing Managers Index","",""," 40.200 ","2"
"United States","20140206 15:30:00","EIA Natural Gas Storage change","",""," -230.000 ","1"
"Australia","20140206 22:30:00","AiG Performance of Construction Index","",""," 50.800 ","2"
"United States","20140206 22:30:00","Federal Reserve Bank of Boston President Rosengren Speech","","","","1"
"Japan","20140206 23:50:00","JP Foreign Reserves","","","$ 1,266.800 ","1"
