"country","date","name","actual","consensus","previous","volatility"
"Australia","20120529 01:00:00","HIA New Home Sales (MoM)","6.900  %","","-9.400  %","2"
"Switzerland","20120529 06:00:00","UBS Consumption Indicator","",""," 1.220 ","2"
"Spain","20120529 07:00:00","Retail Sales (YoY)","","","€ -3.700 ","1"
"Sweden","20120529 07:15:00","Consumer Confidence (MoM)","",""," 4.700 ","1"
"Sweden","20120529 07:30:00","Producer Price Index (MoM)","","","-0.300  %","1"
"Sweden","20120529 07:30:00","Producer Price Index (YoY)","","","0.200  %","1"
"Norway","20120529 08:00:00","Labour Force Survey","","","3.200  %","1"
"Greece","20120529 09:00:00","Producer Price Index (YoY)","","","6.400  %","1"
"South Africa","20120529 09:30:00","Gross Domestic Product (QoQ)","","","3.200  %","1"
"South Africa","20120529 09:30:00","Gross Domestic Product (YoY)","","","2.900  %","1"
"United Kingdom","20120529 10:00:00","CBI Distributive Trades Survey - Realized (MoM)","","-7.000  %","-6.000  %","1"
"Germany","20120529 12:00:00","Consumer Price Index (YoY)","","2.000  %","2.100  %","3"
"Germany","20120529 12:00:00","Consumer Price Index (MoM)","","-0.100  %","0.200  %","2"
"Hungary","20120529 13:00:00","MNB Interest Rate Decision","","","7.000  %","1"
"United States","20120529 13:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","-2.600  %","-3.500  %","1"
"Turkey","20120529 13:00:00","TCMB Interest Rate Decision","","","5.750  %","1"
"United States","20120529 14:00:00","Consumer Confidence",""," 70.000 "," 69.200 ","2"
"New Zealand","20120529 22:45:00","Building Permits s.a. (MoM)","","-10.000  %","19.800  %","1"
"Korea, Republic of","20120529 23:00:00","Current Account Balance","",""," 3.180 ","1"
"Japan","20120529 23:15:00","Nomura/ JMMA Manufacturing Purchasing Manager Index","",""," 50.700 ","2"
