"country","date","name","actual","consensus","previous","volatility"
"United States","20170824 00:00:00","Jackson Hole Symposium","","","","3"
"Japan","20170824 05:00:00","Leading Economic Index","","","","2"
"Japan","20170824 05:00:00","Coincident Index","","","","2"
"France","20170824 06:45:00","Individual Investment (Current Year)","","","","1"
"France","20170824 06:45:00","Business Climate","","","","1"
"Spain","20170824 07:00:00","Gross Domestic Product (QoQ)","","","","1"
"Spain","20170824 07:00:00","Gross Domestic Product (YoY)","","","","1"
"Switzerland","20170824 07:15:00","Industrial Production (QoQ)","","","","2"
"Switzerland","20170824 07:15:00","Industrial Production (YoY)","","","","2"
"United Kingdom","20170824 08:30:00","BBA Mortgage Approvals","","","","1"
"United Kingdom","20170824 08:30:00","Gross Domestic Product (YoY)","","","","2"
"United Kingdom","20170824 08:30:00","Gross Domestic Product (QoQ)","","","","2"
"United Kingdom","20170824 08:30:00","Total Business Investment (QoQ)","","","","1"
"United Kingdom","20170824 08:30:00","Total Business Investment (YoY)","","","","1"
"United Kingdom","20170824 08:30:00","Index of Services (3M/3M)","","","","1"
"United Kingdom","20170824 10:00:00","CBI Distributive Trades Survey - Realized (MoM)","","","","1"
"India","20170824 11:30:00","M3 Money Supply","","","","1"
"United States","20170824 12:30:00","Initial Jobless Claims","","","","2"
"United States","20170824 12:30:00","Continuing Jobless Claims","","","","2"
"Mexico","20170824 13:00:00","1st half-month Core Inflation","","","","1"
"Mexico","20170824 13:00:00","1st half-month Inflation","","","","1"
"Russia","20170824 13:00:00","Central Bank Reserves $","","","","1"
"United States","20170824 14:00:00","Existing Home Sales (MoM)","","","","1"
"United States","20170824 14:00:00","Existing Home Sales Change (MoM)","","","","1"
"United States","20170824 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20170824 15:00:00","Kansas Fed manufacturing activity","","","","1"
"Japan","20170824 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
"Japan","20170824 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
" Energy (YoY)"","20170824 23:30:00",""Tokyo CPI ex Food","","","","Japan"
" Energy (YoY)"","20170824 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20170824 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
"Japan","20170824 23:30:00","National Consumer Price Index (YoY)","","","","2"
"Japan","20170824 23:50:00","Corporate Service Price (YoY)","","","","1"
