"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20140225 02:00:00","RBNZ Inflation Expectations (YoY)","","","2.300  %","2"
"Germany","20140225 07:00:00","Gross Domestic Product s.a (QoQ)","","0.400  %","0.300  %","2"
"Germany","20140225 07:00:00","Gross Domestic Product n.s.a (YoY)","","1.300  %","1.100  %","2"
"Germany","20140225 07:00:00","Gross Domestic Product w.d.a (YoY)","","","0.600  %","2"
"United Kingdom","20140225 09:30:00","BBA Mortgage Approvals",""," 47.900 "," 46.500 ","2"
"European Monetary Union","20140225 10:00:00","European Commission Releases Economic Growth Forecasts","","","","2"
"United Kingdom","20140225 10:00:00","Inflation Report Hearings","","","","2"
"European Monetary Union","20140225 10:00:00","Inflation Report Hearings","","","","2"
"United States","20140225 13:55:00","Redbook index (YoY)","","","3.200  %","1"
"United States","20140225 13:55:00","Redbook index (MoM)","","","-1.200  %","1"
"United States","20140225 14:00:00","Housing Price Index (MoM)","","0.400  %","0.100  %","1"
"Mexico","20140225 14:00:00","Retail Sales (MoM)","","","3.100  %","1"
"Mexico","20140225 14:00:00","Retail Sales (YoY)","","","1.900  %","1"
"United States","20140225 14:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","13.300  %","13.700  %","1"
"Mexico","20140225 15:00:00","Accumulated Current Account/GDP","","","1.700  %","1"
"United States","20140225 15:00:00","Consumer Confidence",""," 80.000 "," 80.700 ","2"
"Mexico","20140225 15:00:00","Current Account, $ (QoQ)","","","$ -5,457.000 ","1"
"United States","20140225 15:00:00","Richmond Fed Manufacturing Index","",""," 12.000 ","1"
"United States","20140225 15:10:00","Fed's Tarullo speech","","","","1"
"United States","20140225 16:30:00","4-Week Bill Auction","","","0.035  %","1"
"United States","20140225 18:00:00","2-Year Note Auction","","","0.380  %","1"
